paper_id,title,abstract,true_com,true_ful,v2_com,v2_ful,p4_com_raw,p4_com_clean,p4_ful_raw,p4_ful_clean
33252190,,,,,"[""GRINdb""]","[""GRIN database"", ""RIN database""]","[""database"", ""GRIN""]","[""database"", ""GRIN""]",[],[]
33252892,,,,,,,"[""Appropriate"", ""Communication"", ""Identifying"", ""Symbol""]","[""Appropriate"", ""Communication"", ""Identifying"", ""Symbol""]",[],[]
33254015,,,,,,,"[""ENNAACT""]","[""ENNAACT""]",[],[]
33258916,,,,,,,"[""Annotator"", ""Genome"", ""Modular"", ""Open"", ""Source""]","[""Annotator"", ""Genome"", ""Modular"", ""Open"", ""Source""]",[],[]
33258964,,,,,"[""ThRSDB""]","[""Thai Rice Starch Database""]","[""Database"", ""Rice"", ""Starch"", ""Thai""]","[""Database"", ""Rice"", ""Starch"", ""Thai""]",[],[]
33259604,,,,,"[""HAHmiR.DB""]","[""High-Altitude Human miRNA Database""]","[""Altitude"", ""Database"", ""High"", ""Human"", ""miRNA""]","[""Altitude"", ""Database"", ""High"", ""Human"", ""miRNA""]",[],[]
33261662,,,,,"[""dbNSFP""]",[],"[""dbNSFP""]","[""dbNSFP""]",[],[]
33262341,,,,,"[""HuskinDB""]",[],"[""HuskinDB""]","[""HuskinDB""]",[],[]
33264401,,,,,"[""SoyBase""]",[],"[""SoyBase""]","[""SoyBase""]",[],[]
33264402,,,,,"[""HERB""]",[],"[""BenCaoZuJian"", ""HERB""]","[""BenCaoZuJian"", ""HERB""]",[],[]
33268423,,,,,,,"[""Emergency""]","[""Emergency""]",[],[]
33270111,,,,,"[""GENCODE""]",[],"[""GENCODE"", ""gencodegenes""]","[""GENCODE"", ""gencodegenes""]",[],[]
33270826,,,,,,,"[""vSampler""]","[""vSampler""]",[],[]
33270889,,,,,"[""MethHC"", ""MethHC 2.0""]",[],"[""MethHC"", ""version""]","[""MethHC"", ""version""]",[],[]
33270898,,,,,"[""GPCRdb""]",[],"[""database"", ""GPCR"", ""GPCRdb""]","[""database"", ""GPCR"", ""GPCRdb""]",[],[]
33270901,,,,,"[""PGAP"", ""RefSeq""]","[""Prokaryotic Genome Annotation Pipeline""]","[""RefSeq""]","[""RefSeq""]",[],[]
33275427,,,,,,,"[""FragRep""]","[""FragRep""]",[],[]
33275967,,,,,"[""ncRNAVar""]",[],"[""ncRNAVar""]","[""ncRNAVar""]",[],[]
33276297,,,,,"[""DBCOVP""]",[],"[""covp"", ""DBCOVP""]","[""covp"", ""DBCOVP""]",[],[]
33279858,,,,,,,"[""LNCTRN""]","[""LNCTRN""]",[],[]
33279968,"Gene Circuit Explorer (GeneEx): an interactive web-app for visualizing, simulating and analyzing gene regulatory circuits.","Summary GeneEx is an interactive web-app that uses an ODE-based mathematical modeling approach to simulate, visualize and analyze gene regulatory circuits (GRCs) for an explicit kinetic parameter set or for a large ensemble of random parameter sets. GeneEx offers users the freedom to modify many aspects of the simulation such as the parameter ranges, the levels of gene expression noise and the GRC network topology itself. This degree of flexibility allows users to explore a variety of hypotheses by providing insight into the number and stability of attractors for a given GRC. Moreover, users have the option to upload, and subsequently compare, experimental gene expression data to simulated data generated from the analysis of a built or uploaded custom circuit. Finally, GeneEx offers a curated database that contains circuit motifs and known biological GRCs to facilitate further inquiry into these. Overall, GeneEx enables users to investigate the effects of parameter variation, stochasticity and/or topological changes on gene expression for GRCs using a systems-biology approach. Availability and implementation GeneEx is available at https://geneex.jax.org. This web-app is released under the MIT license and is free and open to all users and there is no mandatory login requirement. Supplementary information Supplementary data are available at Bioinformatics online.","[""GeneEx""]","[""Gene Circuit Explorer""]",,,"[""Circuit"", ""Explorer"", ""Gene""]","[""Circuit"", ""Explorer"", ""Gene""]",[],[]
33281870,,,,,,,"[""analysis"", ""and"", ""data"", ""Drug"", ""Integrating"", ""Multi"", ""omics"", ""Response"", ""series"", ""time""]","[""analysis"", ""and"", ""data"", ""Drug"", ""Integrating"", ""Multi"", ""omics"", ""Response"", ""series"", ""time""]",[],[]
33283212,,,,,,,"[""MitoEM""]","[""MitoEM""]",[],[]
33285150,,,,,,,"[""assignment"", ""clustering"", ""Multi""]","[""assignment"", ""clustering"", ""Multi""]",[],[]
33287903,,,,,"[""KVarPredDB""]",[],"[""KVarPredDB""]","[""KVarPredDB""]",[],[]
33289511,,,,,,,"[""Analysis"", ""and"", ""Annotation"", ""AVIA"", ""Impact"", ""Visualization""]","[""Analysis"", ""and"", ""Annotation"", ""AVIA"", ""Impact"", ""Visualization""]",[],[]
33289896,,,,,,,"[""Wasabi"", ""wasabiapp""]","[""Wasabi"", ""wasabiapp""]",[],[]
33289897,,,,,,,"[""Seaview"", ""version""]","[""Seaview"", ""version""]",[],[]
33290552,The Gene Ontology resource: enriching a GOld mine.,"The Gene Ontology Consortium (GOC) provides the most comprehensive resource currently available for computable knowledge regarding the functions of genes and gene products. Here, we report the advances of the consortium over the past two years. The new GO-CAM annotation framework was notably improved, and we formalized the model with a computational schema to check and validate the rapidly increasing repository of 2838 GO-CAMs. In addition, we describe the impacts of several collaborations to refine GO and report a 10% increase in the number of GO annotations, a 25% increase in annotated gene products, and over 9,400 new scientific articles annotated. As the project matures, we continue our efforts to review older annotations in light of newer findings, and, to maintain consistency with other ontologies. As a result, 20 000 annotations derived from experimental data were reviewed, corresponding to 2.5% of experimental GO annotations. The website (http://geneontology.org) was redesigned for quick access to documentation, downloads and tools. To maintain an accurate resource and support traceability and reproducibility, we have made available a historical archive covering the past 15 years of GO data with a consistent format and file structure for both the ontology and annotations.",[],"[""The Gene Ontology resource""]","[""GOC""]",[],"[""Gene"", ""Ontology"", ""resource"", ""The""]","[""Gene"", ""Ontology"", ""resource"", ""The""]",[],[]
33290554,,,,,"[""PANTHER""]","[""Protein Analysis Through Evolutionary Relationships""]","[""Analysis"", ""Evolutionary"", ""Protein"", ""Relationships"", ""Through""]","[""Analysis"", ""Evolutionary"", ""Protein"", ""Relationships"", ""Through""]",[],[]
33291027,,,,,,,"[""Matter"", ""Modeler"", ""Organic"", ""Soil"", ""Vienna""]","[""Matter"", ""Modeler"", ""Organic"", ""Soil"", ""Vienna""]",[],[]
33292107,,,,,,,"[""ADME"", ""database""]","[""ADME"", ""database""]",[],[]
33294132,,,,,,,"[""autoRPA""]","[""autoRPA""]",[],[]
33294866,,,,,"[""Pancreatlas""]",[],"[""Pancreatlas""]","[""Pancreatlas""]",[],[]
33295759,,,,,,,"[""CP"", ""Doctor"", ""Skin""]","[""CP"", ""Doctor"", ""Skin""]",[],[]
33295914,,,,,,,"[""DASTS"", ""iDHS""]","[""DASTS"", ""iDHS""]",[],[]
33296240,,,,,,,"[""BPA"", ""CLARITY""]","[""BPA"", ""CLARITY""]",[],[]
33297001,,,,,,,"[""EnviroTox""]","[""EnviroTox""]",[],[]
33297937,,,,,,,"[""Analysis"", ""Discriminant"", ""Least"", ""Partial"", ""Squares""]","[""Analysis"", ""Discriminant"", ""Least"", ""Partial"", ""Squares""]",[],[]
33301344,,,,,,,"[""Burlingame"", ""for"", ""Group"", ""schizophrenia"", ""therapy""]","[""Burlingame"", ""for"", ""Group"", ""schizophrenia"", ""therapy""]",[],[]
33301927,,,,,,,"[""Analysis"", ""Estimation"", ""fingerprint"", ""for"", ""Method"", ""Phylogenomic"", ""Virtual""]","[""Analysis"", ""Estimation"", ""fingerprint"", ""for"", ""Method"", ""Phylogenomic"", ""Virtual""]",[],[]
33304465,,,,,"[""HARP""]",[],"[""HARP""]","[""HARP""]",[],[]
33304468,,,,,"[""PDmethDB""]","[""arkinson's Disease Methylation Database"", ""P""]","[""'s"", ""Database"", ""Disease"", ""Methylation"", ""Parkinson""]","[""'s"", ""Database"", ""Disease"", ""Methylation"", ""Parkinson""]",[],[]
33304713,,,,,,,"[""NeProc""]","[""NeProc""]",[],[]
33304948,,,,,,,"[""Atlas"", ""Peptide""]","[""Atlas"", ""Peptide""]",[],[]
33305318,,,,,"[""PED""]","[""Protein Ensemble Database""]","[""Database"", ""Ensemble"", ""Protein""]","[""Database"", ""Ensemble"", ""Protein""]",[],[]
33305409,,,,,,,"[""Black"", ""Database"", ""Drought"", ""Pepper"", ""Transcriptome""]","[""Black"", ""Database"", ""Drought"", ""Pepper"", ""Transcriptome""]",[],[]
33306787,,,,,"[""MetaADEDB""]",[],"[""MetaADEDB""]","[""MetaADEDB""]",[],[]
33306800,,,,,"[""CEG""]","[""Clusters"", ""Genes""]","[""CEG"", ""Clusters"", ""Essential"", ""Genes"", ""of""]","[""CEG"", ""Clusters"", ""Essential"", ""Genes"", ""of""]",[],[]
33306801,,,,,"[""CamRegBase""]",[],"[""CamRegBase""]","[""CamRegBase""]",[],[]
33306802,,,,,"[""NPBS""]",[],,,,
33307973,,,,,,,"[""Counts"", ""Data"", ""Every"", ""Health"", ""National"", ""School"", ""Set"", ""Student""]","[""Counts"", ""Data"", ""Every"", ""Health"", ""National"", ""School"", ""Set"", ""Student""]",[],[]
33308175,,,,,"[""ILDGDB""]",[],"[""ILDGDB""]","[""ILDGDB""]",[],[]
33310018,,,,,,,"[""FunRich""]","[""FunRich""]",[],[]
33311384,,,,,,,"[""Database"", ""Tenuipalpidae""]","[""Database"", ""Tenuipalpidae""]",[],[]
33311457,,,,,,,"[""MyoExplorer""]","[""MyoExplorer""]",[],[]
33313674,,,,,"[""ColorCells""]",[],"[""ColorCells""]","[""ColorCells""]",[],[]
33313775,,,,,,,"[""Affinity"", ""Carbohydrate"", ""Predictor"", ""Protein""]","[""Affinity"", ""Carbohydrate"", ""Predictor"", ""Protein""]",[],[]
33313778,,,,,"[""VIPERdb"", ""VWdb""]","[""irus World database"", ""Particle ExploreR data base""]","[""base"", ""data"", ""database"", ""ExploreR"", ""Particle"", ""VIPERdb"", ""VIrus""]","[""base"", ""data"", ""database"", ""ExploreR"", ""Particle"", ""VIPERdb"", ""VIrus""]",[],[]
33313828,,,,,"[""cPSORTdb"", ""PSORTdb""]",[],"[""PSORTdb""]","[""PSORTdb""]",[],[]
33315308,,,,,,,"[""Bioinformatics"", ""MPI"", ""Toolkit""]","[""Bioinformatics"", ""MPI"", ""Toolkit""]",[],[]
33316147,,,,,,,"[""appetitt"", ""Appetitus""]","[""appetitt"", ""Appetitus""]",[],[]
33320930,,,,,"[""CyanoPATH""]",[],"[""CyanoPATH""]","[""CyanoPATH""]",[],[]
33323109,,,,,,,"[""and"", ""construction"", ""content"", ""extraction"", ""recognition"", ""system""]","[""and"", ""construction"", ""content"", ""extraction"", ""recognition"", ""system""]",[],[]
33325500,,,,,,,"[""DeMaSk""]","[""DeMaSk""]",[],[]
33326008,,,,,,,"[""NCBI"", ""taxonomist""]","[""NCBI"", ""taxonomist""]",[],[]
33326073,,,,,"[""AnnoLnc""]",[],"[""AnnoLnc""]","[""AnnoLnc""]",[],[]
33326193,,,,,[],"[""LIterature""]","[""LIterature"", ""RElevant"", ""SearcH""]","[""LIterature"", ""RElevant"", ""SearcH""]",[],[]
33328504,,,,,,,"[""and"", ""by"", ""Docking"", ""Learning"", ""Molecule"", ""Optimization"", ""Reinforcement""]","[""and"", ""by"", ""Docking"", ""Learning"", ""Molecule"", ""Optimization"", ""Reinforcement""]",[],[]
33329218,,,,,"[""Constructicon"", ""Russian Constructicon""]",[],"[""Constructicon"", ""Russian""]","[""Constructicon"", ""Russian""]",[],[]
33330622,,,,,,,"[""Acids"", ""Amino"", ""ANCA"", ""Construction"", ""Network""]","[""Acids"", ""Amino"", ""ANCA"", ""Construction"", ""Network""]",[],[]
33330918,,,,,"[""piRNA-eQTL""]",[],"[""eQTL"", ""piRNA""]","[""eQTL"", ""piRNA""]",[],[]
33331653,,,,,"[""DATAMAN""]",[],"[""DATAMAN""]","[""DATAMAN""]",[],[]
33332039,,,,,,,"[""toenail""]","[""toenail""]",[],[]
33335023,,,,,,,"[""CanRisk"", ""Tool""]","[""CanRisk"", ""Tool""]",[],[]
33335465,,,,,"[""WAUC""]",[],"[""Assessment"", ""Workload""]","[""Assessment"", ""Workload""]",[],[]
33335890,,,,,"[""DRAMP""]",[],"[""database"", ""DRAMP""]","[""database"", ""DRAMP""]",[],[]
33335901,,,,,,,"[""DeepCSO""]","[""DeepCSO""]",[],[]
33338203,,,,,,,"[""MuscleAtlasExplorer""]","[""MuscleAtlasExplorer""]",[],[]
33338592,,,,,,,"[""List"", ""Plant"", ""The""]","[""List"", ""Plant"", ""The""]",[],[]
33342083,,,,,,,"[""PtEst""]","[""PtEst""]",[],[]
33342295,,,,,,,"[""PhonBank""]","[""PhonBank""]",[],[]
33342522,,,,,,,"[""Free"", ""Healthy"", ""Hunger"", ""Kids"", ""Nevada""]","[""Free"", ""Healthy"", ""Hunger"", ""Kids"", ""Nevada""]",[],[]
33342524,,,,,,,"[""Packed"", ""Promise""]","[""Packed"", ""Promise""]",[],[]
33344750,,,,,,,"[""ADataViewer""]","[""ADataViewer""]",[],[]
33346815,,,,,,,"[""FireProtASR""]","[""FireProtASR""]",[],[]
33348264,,,,,,,"[""Comparative"", ""Database"", ""Toxicogenomics""]","[""Comparative"", ""Database"", ""Toxicogenomics""]",[],[]
33351632,,,,,,,"[""::"", ""BCL"", ""bclconf"", ""Conf""]","[""::"", ""BCL"", ""bclconf"", ""Conf""]",[],[]
33359127,,,,,"[""NBIGV"", ""NBIGV-DB""]",[],"[""DB"", ""NBIGV""]","[""DB"", ""NBIGV""]",[],[]
33360695,,,,,"[""ToxinDB""]",[],"[""ToxinDB""]","[""ToxinDB""]",[],[]
33361798,,,,,"[""OCTAD""]","[""Open Cancer TherApeutic Discovery""]","[""Cancer"", ""Discovery"", ""Open"", ""TherApeutic""]","[""Cancer"", ""Discovery"", ""Open"", ""TherApeutic""]",[],[]
33363449,,,,,"[""PASS""]",[],"[""PASS""]","[""PASS""]",[],[]
33363571,,,,,"[""APODHIN""]","[""Analysis of Pan-omics Data in Human Interactome Network""]","[""Data"", ""Human"", ""in"", ""Interactome"", ""Network"", ""omics"", ""Pan""]","[""Data"", ""Human"", ""in"", ""Interactome"", ""Network"", ""omics"", ""Pan""]",[],[]
33363710,,,,,,,"[""FangNet""]","[""FangNet""]",[],[]
33367505,,,,,"[""PICKLE"", ""PICKLE 3""]",[],"[""PICKLE""]","[""PICKLE""]",[],[]
33367514,,,,,,,"[""Biclustering"", ""by"", ""Constrained"", ""Networks""]","[""Biclustering"", ""by"", ""Constrained"", ""Networks""]",[],[]
33367605,,,,,"[""Virxicon""]",[],"[""Virxicon""]","[""Virxicon""]",[],[]
33367853,,,,,,,"[""Biological"", ""Dictionaries"", ""Unified""]","[""Biological"", ""Dictionaries"", ""Unified""]",[],[]
33368787,,,,,,,"[""GeneBreaker""]","[""GeneBreaker""]",[],[]
33370386,,,,,,,"[""sRNATargetDigger""]","[""sRNATargetDigger""]",[],[]
33376807,,,,,,,"[""BiodegPred""]","[""BiodegPred""]",[],[]
33379594,,,,,,,"[""Multi"", ""Scattering"", ""software""]","[""Multi"", ""Scattering"", ""software""]",[],[]
33381797,,,,,,,"[""ChemGenerator""]","[""ChemGenerator""]",[],[]
33381815,,,,,,,"[""PROBselect""]","[""PROBselect""]",[],[]
33381842,,,,,,,"[""Adversarial"", ""AutoEncoder"", ""Deconfounding""]","[""Adversarial"", ""AutoEncoder"", ""Deconfounding""]",[],[]
33382035,,,,,"[""DIPPER""]",[],"[""DIPPER""]","[""DIPPER""]",[],[]
33382884,,,,,"[""HeartBioPortal"", ""HeartBioPortal2"", ""HeartBioPortal2.0""]",[],"[""HeartBioPortal""]","[""HeartBioPortal""]",[],[]
33382885,,,,,"[""CorkOakDB"", ""CorkOakDB-T""]","[""Cork Oak Genome Database Portal""]","[""Cork"", ""Database"", ""Genome"", ""Oak"", ""Portal""]","[""Cork"", ""Database"", ""Genome"", ""Oak"", ""Portal""]",[],[]
33382886,,,,,"[""MetSRR""]","[""Metabolic Syndrome Research Resource""]","[""Metabolic"", ""Research"", ""Resource"", ""Syndrome""]","[""Metabolic"", ""Research"", ""Resource"", ""Syndrome""]",[],[]
33385002,,,,,,,"[""database"", ""Starbase"", ""TargetScan""]","[""database"", ""Starbase"", ""TargetScan""]",[],[]
33385041,,,,,,,"[""American"", ""Annual"", ""Joint"", ""Registry"", ""Replacement"", ""Report""]","[""American"", ""Annual"", ""Joint"", ""Registry"", ""Replacement"", ""Report""]",[],[]
33386221,,,,,,,"[""Educators"", ""Student""]","[""Educators"", ""Student""]",[],[]
33388027,,,,,"[""Propedia""]",[],"[""Propedia""]","[""Propedia""]",[],[]
33390764,,,,,,,"[""City"", ""SHERPA""]","[""City"", ""SHERPA""]",[],[]
33391720,,,,,,,"[""FastD""]","[""FastD""]",[],[]
33392948,,,,,,,"[""Fuse"", ""IRC""]","[""Fuse"", ""IRC""]",[],[]
33393871,,,,,,,"[""and"", ""Criteria"", ""Diagnostic"", ""for"", ""Harmonization"", ""International"", ""Lesions"", ""Nomenclature"", ""of""]","[""and"", ""Criteria"", ""Diagnostic"", ""for"", ""Harmonization"", ""International"", ""Lesions"", ""Nomenclature"", ""of""]",[],[]
33393872,,,,,,,"[""and"", ""Criteria"", ""Diagnostic"", ""for"", ""Harmonization"", ""International"", ""Lesions"", ""Nomenclature"", ""of""]","[""and"", ""Criteria"", ""Diagnostic"", ""for"", ""Harmonization"", ""International"", ""Lesions"", ""Nomenclature"", ""of""]",[],[]
33395407,,,,,,,"[""EpiMut""]","[""EpiMut""]",[],[]
33395472,,,,,,,"[""and"", ""Evidence"", ""Gap"", ""Map""]","[""and"", ""Evidence"", ""Gap"", ""Map""]",[],[]
33396976,,,,,,,"[""Acids"", ""database"", ""Nucleic"", ""Research""]","[""Acids"", ""database"", ""Nucleic"", ""Research""]",[],[]
33398323,,,,,"[""ECF Hub""]",[],"[""ECF"", ""ecfhub"", ""Hub""]","[""ECF"", ""ecfhub"", ""Hub""]",[],[]
33399824,,,,,"[""BnaGVD""]","[""rapeseed genomic variation database""]","[""database"", ""genomic"", ""rapeseed"", ""variation""]","[""database"", ""genomic"", ""rapeseed"", ""variation""]",[],[]
33401309,,,,,"[""ADeditome""]",[],"[""ADeditome""]","[""ADeditome""]",[],[]
33406221,,,,,"[""iCysMod""]",[],"[""iCysMod""]","[""iCysMod""]",[],[]
33407073,,,,,,,"[""SPServer""]","[""SPServer""]",[],[]
33407076,,,,,,,"[""MiBiOmics""]","[""MiBiOmics""]",[],[]
33408242,,,,,,,"[""Cloud"", ""Jude"", ""St""]","[""Cloud"", ""Jude"", ""St""]",[],[]
33410471,,,,,,,"[""NGS"", ""PM""]","[""NGS"", ""PM""]",[],[]
33411784,,,,,,,"[""Affinity"", ""and"", ""data"", ""Denoising"", ""Expression"", ""Kernel"", ""Self"", ""Supervision"", ""Weighted"", ""with""]","[""Affinity"", ""and"", ""data"", ""Denoising"", ""Expression"", ""Kernel"", ""Self"", ""Supervision"", ""Weighted"", ""with""]",[],[]
33411920,,,,,,,"[""Antimicrobial"", ""for"", ""gonorrhoeae"", ""Neisseria"", ""Resistance"", ""Sequence"", ""Typing""]","[""Antimicrobial"", ""for"", ""gonorrhoeae"", ""Neisseria"", ""Resistance"", ""Sequence"", ""Typing""]",[],[]
33413085,,,,,"[""H2V""]",[],,,,
33415739,,,,,,,"[""Virological""]","[""Virological""]",[],[]
