ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags,url_validation
29244774,3dcons-db,0.9397603,3dcons-db,0.9397603,,0.9397603,1,http://3dcons.cnb.csic.es,200,Spain,"(40.3753,-3.614)",,2017-12-15,"GN7 of the Spanish National Institute for Bioinformatics (INB) and Biocomputing Unit, National Center of Biotechnology (CSIC)/Instruct Image Processing Center, 28049 Madrid, Spain. rsanchez@cnb.csic.es.","Carazo JM, Sanchez-Garcia R, Segura J, Sorzano COS",,,4.0,"Andorra, Spain",3dcons-db,,ok
25604335,methanogenic archaea database,0.9377233,,0.9377233,methanogenic archaea database,0.9377233,1,http://metanogen.biotech.uni.wroc.pl/,200,Poland,"(51.1151,17.035)",,2015-01-20,"Faculty of Biotechnology, University of Wrocław, Wrocław, Poland.","Jabłoński S, Rodowicz P, Łukaszewicz M","POIG.01.01.02-00-016/08 ‘The model agro-energetic complexes as an example of distracted co-generation based on local and renewable energy sources’, The Leading National Research Centre (KNOW)","Politechniki Wrocławskiej, Wroclaw Centre of Biotechnology",42.0,Poland,methanogenic archaea database,,ok
33433310,ACTDES,0.9334901,,0.9334901,actdes,0.9334901,1,http://mgen.microbiologyresearch.org,200,Canada,"(43.6532,-79.3832)",,2021-01-01,"Biology Department, Edge Hill University, St Helens Road, Ormskirk, Lancashire L39 4QP, UK.","Barona-Gomez F, Birke AS, Cruz-Morales P, Hoskisson PA, Hunter IS, Schniete JK, Selem-Mojica N","BB/N023544/1, BB/T001038/1, BioSkape Studentship, Metabolic Robustness in Streptomyces, NAF\R2\18063, NE/M001415/1, NPRONET POC045, Research Chair","Biotechnology and Biological Sciences Research Council, CONACyT, GSK, Industrial Biotechnology Innovation Centre (IBioIC) Studentship, Mac Robertson Travelling Scholarship, Natural Environment Research Council, Royal Academy of Engineering, Royal Society, Scottish Universities Life Science Alliance",2.0,United Kingdom,actdes,CAPITALIZED,ok
24967073,biofrag,0.9271139,biofrag,0.9271139,,0.9271139,1,http://reptile-database.org/,200,,,,2014-03-27,"Department of Life Sciences, Imperial College London Silwood Park Campus, Ascot, SL5 7PY, U.K.","Arroyo-Rodriguez V, Baeten L, Banks-Leite C, Barlow J, Betts MG, Bradley AV, Brunet J, Cerezo A, Cisneros LM, Collard S, D'Cruze N, Douglas Robinson W, Duguay S, Eggermont H, Eigenbrod F, Ewers RM, Gardner TA, Hadley AS, Hanson TR, Hawes JE, Heartsill Scalley T, Klingbeil BT, Kolb A, Kormann U, Kumar S, Lachat T, Lakeman Fraser P, Lantschner V, Laurance WF, Leal IR, Lefebvre V, Lens L, Marsh CJ, Medina-Rangel GF, Melles S, Mezger D, Oldekop JA, Overal WL, Owen C, Peres CA, Pfeifer M, Phalan B, Pidgeon AM, Pilia O, Possingham HP, Possingham ML, Raheem DC, Ribeiro DB, Ribeiro Neto JD, Robinson R, Rytwinski T, Scherber C, Slade EM, Somarriba E, Stouffer PC, Struebig MJ, Tscharntke T, Tylianakis JM, Tyre AJ, Urbina Cardona JN, Vasconcelos HL, Wearn O, Wells K, Willig MR, Wood E, Young RP, da Silva Motta C","281986, CEH010010","European Research Council, Natural Environment Research Council",12.0,,biofrag,,ok
28617437,emt-regulome,0.9227713,,0.9227713,emt-regulome,0.9227713,1,http://www.medsysbio.org/EMTRegulome,200,,,,2017-06-15,"College of Bioinformatics Science and Technology, Department of Systems Biology, Harbin Medical University, Harbin 150086, China.","Gu Y, Guo Z, Han Y, Liang H, Peng F, Wang C, Wang R, Yu R, Zhao Z, Zhou W",,,21.0,"Andorra, China",emt-regulome,,ok
34347828,EUADB,0.91765505,euadb,0.91765505,,0.91765505,1,https://www.fda.gov/medical-devices/coronavirus-disease-2019-covid-19-emergency-use-authorizations-medical-devices/vitro-diagnostics-euas#individual-molecular,404,,,http://web.archive.org/web/20210319003746/https://www.fda.gov/medical-devices/coronavirus-disease-2019-covid-19-emergency-use-authorizations-medical-devices/vitro-diagnostics-euas,2021-08-04,"Department of Biology, New York University, New York, New York, United States of America.","Boeke JD, Daley M, Fitch DHA, Kiontke K, Laurent JM, Shaffer HW, Woronik A, Zambrano R","1F32 GM136170, 1F32GM136170, F32 GM136170, IOS 1656736, R01 GM141395","NIGMS NIH HHS, NIH HHS, National Institutes of Health, National Science Foundation, Pershing Square Foundation",1.0,United States,euadb,CAPITALIZED,ok
22079417,disease associated cytokine snps database,0.90228134,,0.90228134,disease associated cytokine snps database,0.90228134,1,http://www.iupui.edu/~cytosnp,200,United States,"(39.1397,-86.5141)",,2011-11-10,"School of Informatics, Indiana University-Purdue University Indianapolis, Indianapolis, IN 46202, USA. sbhushan@iupui.edu","Bhushan S, Perumal NB",,,7.0,United States,disease associated cytokine snps database,,ok
28742254,b-chrom,0.90044695,,0.90044695,b-chrom,0.90044695,1,http://www.bchrom.csic.es,200,Spain,"(40.4318,-3.684)",,2017-07-25,"Institut Botànic de Barcelona (IBB-CSIC-ICUB), Passeig del Migdia s/n, Barcelona 08038, Catalonia, Spain.","Alonso-Lifante MP, Barros K, D'Ambrosio U, Garcia S, Kovařík A, Mas de Xaxars G","2014SGR514, CGL2016-75694-P, CGL2016‐75694‐P, P506/16/02149J","Dirección General de Investigación Científica y Técnica, Generalitat de Catalunya, Grantová Agentura České Republiky",62.0,Spain,b-chrom,,ok
29220468,eucanext,0.8866924,eucanext,0.8866924,,0.8866924,1,http://www.lge.ibi.unicamp.br/eucalyptusdb,200,,,,2017-01-01,"Laboratório de Genômica e Expressão (LGE), Departamento de Genética, Evolução e Bioagentes, Instituto de Biologia, Universidade Estadual de Campinas, Campinas, SP, Brasil.","Camargo ELO, Carazzolle MF, Lepikson-Neto J, Nascimento LC, Parreiras LS, Pereira GAG, Salazar MM",,,3.0,,eucanext,,ok
24895523,vascular model repository,0.88642865,,0.88642865,vascular model repository,0.88642865,1,http://www.vascularmodel.org,200,United States,"(38.1043,-122.2442)",,2013-12-05,,"Johnson AB, Ortiz AK, Wilson NM",,,39.0,,vascular model repository,,ok
34301277,LORIS,0.87763536,loris,0.87763536,,0.87763536,1,https://myelineurogene.com,200,United States,"(47.4815,-122.246)",,2021-07-23,"Department of Neurology and Neurosurgery, McGill University, Montréal, Québec, Canada.","Bernard G, Darbelli L, Das S, Evans AC, Fournier S, Legault M, Lucia C, Madjar C, Rosli Z, Spahr A, St-Jean ML, Toutounchi H, Tran LT",,"Desjardins Studentship in Child Health Research, Fondation Les Amis d’Elliot, Fondation le Tout pour Loo, Graduate Excellence Award from the Integrated Program in Neuroscience at McGill University, Healthy Brains for Healthy Lives Graduate Student Fellowship, Leuco-Action, Montreal Children&apos;s Foundation, New Investigator Salary Award from the Canadian Institutes of Health Research",7.0,"Andorra, Canada",loris,CAPITALIZED,ok
28605775,biocuration,0.8726098,,0.8726098,biocuration,0.8726098,1,http://sfld.rbvi.ucsf.edu/,200,United States,"(37.7441,-122.48)",,2017-01-01,"Department of Bioengineering and Therapeutic Sciences, University of California, San Francisco, CA 94143, USA.","Akiva E, Babbitt PC, Brown SD, Ferrin TE, Hicks MA, Holliday GL, Huang CC, Meng EC, Mischel D, Morris JH, Pegg SC","P01 GM071790, P41 GM103311, R01 GM060595, U54 GM093342",NIGMS NIH HHS,2.0,"Andorra, United States",biocuration,,ok
26307380,chlamydomonas genome resource for,0.86650735,,0.86650735,chlamydomonas genome resource for,0.86650735,1,https://phytozome-next.jgi.doe.gov/,200,,,,2015-08-25,"Department of Chemistry and Biochemistry, University of California, Los Angeles, California 90095 gallaher@chem.ucla.edu.","Fitz-Gibbon ST, Gallaher SD, Glaesener AG, Merchant SS, Pellegrini M",R24 GM092473,NIGMS NIH HHS,68.0,Andorra,chlamydomonas genome resource for,,ok
28210206,rhesus macaque neurodevelopment database,0.8461046,,0.8461046,rhesus macaque neurodevelopment database,0.8461046,1,http://www.nitrc.org/projects/dtiprep,200,,,,2017-02-02,"Department of Psychiatry, University of North Carolina at Chapel Hill Chapel Hill, NC, USA.","Alexander AL, Budin F, Coe CL, Davis B, Grauer M, Knickmeyer RC, Lubach GR, Niethammer M, Shi Y, Styner MA, Young JT","HD003110, HD003352, HD079124, MH091645-S1, MH100031, MH901645, P30 HD003110, P30 HD003352, P50 MH100031, R01 MH091645, U54 HD079124, U54 HD090256","NICHD NIH HHS, NIMH NIH HHS, National Institute of Child Health and Human Development, National Institute of Mental Health",42.0,United States,rhesus macaque neurodevelopment database,,ok
26110065,tex86,0.83929485,tex₈₆,0.83929485,,0.83929485,1,http://www.nature.com/sdata,200,Canada,"(45.5019,-73.5674)",,2015-06-23,"Woods Hole Oceanographic Institution , 266 Woods Hole Road, Woods Hole, MA 02543, USA ; The University of Arizona, Department of Geosciences , 1040 E 4th St Tucson, AZ 85721, USA.","Tierney JE, Tingley MP",,,22.0,United States,tex₈₆,CHARS_SANITIZED,ok
33497488,parkinson's disease dna variant browser,0.8260266,,0.8260266,parkinson's disease dna variant browser,0.8260266,1,https://pdgenetics.shinyapps.io/VariantBrowser/,405,,,http://web.archive.org/web/20250419062817/https://pdgenetics.shinyapps.io/VariantBrowser/,2021-01-26,"Molecular Genetics Section, Laboratory of Neurogenetics, National Institute on Aging, National Institutes of Health, Bethesda, Maryland, USA.","Bandres-Ciga S, Blauwendraat C, Brooks J, Ding J, Gibbs JR, Grenn FP, Hernandez DG, Iwaki H, Kim JJ, Makarious MB, Nalls MA, Singleton AB",,National Institute on Aging,19.0,United States,parkinson's disease dna variant browser,,ok
26264559,lebibiqbpp,0.82425106,,0.82425106,lebibiqbpp,0.82425106,1,http://www.bacterio.net,200,Germany,"(50.1109,8.68213)",,2015-08-12,"Laboratoire de Biométrie et Biologie Evolutive, UMR CNRS 5558, Université Claude Bernard - Lyon 1, 43 bd. du 11 Novembre 1918, Villeurbanne, 69622, France. jean-pierre.flandrois@univ-lyon1.fr.","Flandrois JP, Gouy M, Perrière G",,,36.0,France,lebibiqbpp,,ok
25802363,society of human and animal mycology,0.8160336,,0.8160336,society of human and animal mycology,0.8160336,1,http://www.isham.org/,200,Netherlands,"(52.3971,4.65697)",,2015-03-22,"Molecular Mycology Research Laboratory, Centre for Infectious Diseases and Microbiology, Sydney Medical School-Westmead Hospital, Marie Bashir Institute for Infectious Diseases and Bioscurity, University of Sydney, Westmead Millennium Institute, Sydney, Australia.","Arabatzis M, Arthur I, Botterel F, Cano-Lira JF, Cardinali G, Cassagne C, Castañón-Olivares LR, Chen S, Colombo AL, Delhaes L, Desnos-Ollivier M, Dromer F, Duan SY, Ellis D, Estrada-Barcenas D, Gams W, Gantois N, Garcia-Hermoso D, Giraldo A, Guarro J, Halliday C, Hendrickx M, Irinyi L, Khan A, Kong F, Mary C, Merseguel KB, Meyer W, Nishikaku AS, Normand AC, Pais C, Parente Rocha JA, Piarroux R, Ranque S, Robbertse B, Robert V, Sampaio P, Sandoval-Denis M, Schoch C, Serena C, Sorrell TC, Stubbe D, Sun AY, Taylor ML, Toriello C, Velegraki A, Vu D, Zancopé-Oliveira RM, Zeng X, Zhao Z, da Cunha KC, da Silva Briones MR, de Almeida Soares CM, de Azevedo Melo AS, de Hoog S, de Medeiros Muniz M, e Ferreira RC",,,211.0,"Andorra, Australia",society of human and animal mycology,,ok
23900247,MENTHA,0.81046677,mentha,0.81046677,,0.81046677,1,https://mentha.uniroma2.it/,200,Italy,"(41.8003,12.6005)",,2013-08-01,,"Calderone A, Castagnoli L, Cesareni G",GGP09243,Telethon,239.0,,mentha,CAPITALIZED,ok
23784980,learnlab,0.81034064,,0.81034064,learnlab,0.81034064,1,https://pslcdatashop.web.cmu.edu/,200,United States,"(40.4562,-79.8163)",,2013-06-19,"Human-Computer Interaction Institute, Carnegie Mellon University, Pittsburgh, PA 15213, USA. koedinger@cs.cmu.edu","Koedinger KR, Leber B, Skogsholm A, Stamper JC",,,2.0,United States,learnlab,,ok
32572234,glycosmos portal,0.7988411,,0.7988411,glycosmos portal,0.7988411,1,https://glycosmos.org/,200,,,,2020-07-01,"The Noguchi Institute, Tokyo, Japan.","Angata K, Aoki NP, Aoki-Kinoshita KF, Fujita A, Fujita N, Hosoda M, Kaji H, Narimatsu H, Okuda S, Ono T, Shinmachi D, Shiota M, Tsuchiya S, Watanabe Y, Yamada I","17934031, 18063028, U01 GM125267, U01-GM125267-01","MEXT | JST | National Bioscience Database Center, NIGMS NIH HHS, U.S. Department of Health &amp; Human Services | National Institutes of Health",84.0,Japan,glycosmos portal,,ok
33483739,mouse quantitative proteomics knowledgebase,0.79273945,,0.79273945,mouse quantitative proteomics knowledgebase,0.79273945,1,http://mousequapro.proteincentre.com,"HTTPSConnectionPool(host='mousequapro.proteincentre.com', port=443): Max retries exceeded with url: ",,,http://web.archive.org/web/20250516021250/http://mousequapro.proteincentre.com/,2021-07-01,"University of Victoria - Genome British Columbia Proteomics Centre, University of Victoria, Victoria, BC V8Z 7X8, Canada.","Bhowmick P, Borchers CH, Michaud SA, Mohammed Y, Sickmann A","075-10-2019-083, 181-MRM-GAPP, 204PRO, 214PRO, 234DMP, 264PRO, 282PQP","Alvin Segal Family Foundation to the Jewish General Hospital, Genome Canada and Genome British Columbia, Genome Canada to the Segal Cancer Proteomics Centre through the Genomics Technology Platform, MegaGrant of the Ministry of Science and Higher Education of the Russian Federation (Agreement with Skolkovo Institute of Science and Technology, Segal McGill Chair in Molecular Oncology, Segal McGill Chair in Molecular Oncology (McGill University), Terry Fox Research Institute, the Warren Y. Soper Charitable Trust",6.0,Canada,mouse quantitative proteomics knowledgebase,,ok
29134013,southern ocean echinoids database,0.78534144,,0.78534144,southern ocean echinoids database,0.78534144,1,https://data.aad.gov.au/metadata/records/Environmental_data_Southern_Ocean,200,,,,2017-09-14,"UMR 6282 Biogéosciences, Univ. Bourgogne Franche-Comté, CNRS, 6 bd Gabriel F-21000 Dijon, France.","Danis B, David B, Fabri-Ruiz S, Saucède T",,Ministère de l\&apos;Enseignement Supérieur et de la Recherche,4.0,France,southern ocean echinoids database,,ok
34140656,polygenic index repository,0.7228495,,0.7228495,polygenic index repository,0.7228495,1,https://www.thessgac.org/pgi-repository,200,United States,"(39.0997,-94.5785)",,2021-06-17,"Department of Economics, New York University, New York, NY, USA.","Ahlskog R, Ajnakina O, Beauchamp JP, Becker J, Belsky DW, Benjamin DJ, Bennett M, Burik CAP, Caspi A, Cesarini D, Corcoran DL, Esko T, Freese J, Goldman G, Harden KP, Harris KM, Herd P, Hinds DA, Iacono WG, Jayashankar H, Johannesson M, Karlsson Linnér R, Kleinman A, Koellinger PD, Laibson D, Magnusson PKE, Mallard TT, McGue M, Meyer MN, Milani L, Moffitt TE, Okbay A, Oskarsson S, Poulton R, Steptoe A, Sugden K, Tucker-Drob EM, Turley P, Visscher PM, Wang N, Williams BS, Young A","016.Veni.198.058, 647648, ES/K005774/1, ES/P010113/1, G1002190, K99 AG062787, MC_PC_17228, MC_QA137853, MR/P005918/1, P2C HD042849, PDF-2018-11-ST2-020, R00 AG062787, R01 AG042568, R01 HD083613, R01 HD092548, R01 MH101244, R24 AG065184, R56 AG058726, U01 MH109539","Dutch Research Council (NWO), Economic and Social Research Council, European Research Council, Medical Research Council, NIA NIH HHS, NICHD NIH HHS, NIMH NIH HHS, National Institute for Health Research (NIHR)",90.0,United States,polygenic index repository,,ok
22824307,treatable intellectual disability app,0.72182876,,0.72182876,treatable intellectual disability app,0.72182876,1,http://www.treatable-id.org,465,,,http://web.archive.org/web/20251004093646/https://www.treatable-id.org/,2012-07-23,"Division of Biochemical Diseases, Department of Pediatrics, BC Children's Hospital, University of British Columbia, Vancouver, Canada. cvankarnebeek@cw.bc.ca","Giannasi W, Houben RF, Lafek M, Stockler S, van Karnebeek CD",,,30.0,Canada,treatable intellectual disability app,,ok
31743893,international doubly labelled water database,0.71319026,,0.71319026,international doubly labelled water database,0.71319026,1,https://dlwdatabase.org/,200,United States,"(39.018,-77.539)",,2019-11-19,"Institute of Genetics and Developmental Biology, Chinese Academy of Sciences, Beijing, China, J.Speakman@abdn.ac.uk.","Loechl C, Murphy-Alford AJ, Pontzer H, Rood J, Sagayama H, Schoeller DA, Speakman JR, Westerterp KR, Wong WW, Yamada Y",,,29.0,"Andorra, China",international doubly labelled water database,,ok
34248680,sparc drc,0.7112331,sparc drc,0.7112331,,0.7112331,1,https://sparc.science/datasets/95,200,United Kingdom,"(51.5072,-0.127586)",,2021-06-24,"Auckland Bioengineering Institute, University of Auckland, Auckland, New Zealand.","Bandrowski A, Brooks D, Cassarà AM, Christie R, Ebrahimi N, Gillespie T, Grethe JS, Guercio LA, Heal M, Hunter PJ, Kuster N, Lin M, Martone ME, Neufeld E, Nickerson DP, Osanlouy M, Soltani EG, Tappan S, Wagenaar JB, Zhuang K, de Bono B","OT2 OD030541, OT2OD030541, OT3 OD025347, OT3 OD025348, OT3 OD025349, OT3OD025347-01, OT3OD025348-01, OT3OD025349-01","NIH HHS, NIH Office of the Director",39.0,New Zealand,sparc drc,,ok
24966527,diaretinopathy database,0.70195353,,0.70195353,diaretinopathy database,0.70195353,1,http://diaretinopathydatabase.com/,"HTTPConnectionPool(host='diaretinopathydatabase.com', port=80): Max retries exceeded with url: / (Ca",,,http://web.archive.org/web/20180117224713/http://diaretinopathydatabase.com/,2014-04-23,"Department of Biotechnology, Faculty of Science and Humanities, SRM University, Kattankulathur - 603 203, Tamil Nadu, India.","Anusha B, Vidhya G",,,3.0,"Andorra, India",diaretinopathy database,,ok
29206222,coral trait database,0.70079684,,0.70079684,coral trait database,0.70079684,1,https://coraltraits.org,405,,,http://web.archive.org/web/20250906082028/https://www.coraltraits.org,2017-12-05,,"Anderson KD, Andreasen MH, Baird AH, Bridge TCL, Cairns SD, Connolly SR, Darling ES, Diaz M, Falster DS, Franklin EC, Gates RD, Harmer AMT, Hoogenboom MO, Huang D, Keith SA, Kosnik MA, Kuo CY, Lough JM, Lovelock CE, Luiz O, Madin JS, Martinelli J, Mizerek T, Pandolfi JM, Pochon X, Pratchett MS, Putnam HM, Roberts TE, Stat M, Wallace CC, Widman E",,,,,coral trait database,,ok
24074636,neurobiobank,0.6986415,,0.6986415,neurobiobank,0.6986415,1,https://neurobiobank.nih.gov/,200,,,,2013-09-25,"National Institute of Mental Health, Bethesda, Maryland.","Armstrong D, Avenilla F, Freund M, Joseph J, Kau A, Meinecke D, Ng C, Nichols L, Parisi M, Roger Little A, Taylor A, Wagner A",,,13.0,,neurobiobank,,ok
23275736,streptomycesinforsys,0.6843097,,0.6843097,streptomycesinforsys,0.6843097,1,http://www.sis.biowaves.org,200,United States,"(40.0881,-74.1195)",,2012-12-19,"Department of Biotechnology, Jaypee Institute of Information Technology, A-10, Sector 62, Noida- 201307, India.","Gupta A, Gupta S, Gupta V, Jain CK, Sarethy IP, Sharma SK, Wadhwa G",,,,India,streptomycesinforsys,,ok
36578315,swgdrug,0.68097186,swgdrug,0.68097186,,0.68097186,1,https://swgdrug.org/ms.htm,200,United Kingdom,"(51.5085,-0.1257)",,2020-12-01,"National Institute of Standards and Technology, Gaithersburg, MD, USA.","Feeney W, Moorthy AS, Sisco E",9999-NIST,Intramural NIST DOC,11.0,"Andorra, United States",swgdrug,,ok
32954379,sclerosis atlas,0.65165305,,0.65165305,sclerosis atlas,0.65165305,1,www.biorxiv.org,Invalid URL 'www.biorxiv.org': No scheme supplied. Perhaps you meant https://www.biorxiv.org?,,,http://web.archive.org/web/20251011141720/https://www.biorxiv.org/,2020-08-27,"Department of Mathematics and Computer Science, University of Southern Denmark, Odense, Denmark.","Baumbach J, Burton M, Elkjaer ML, Frisch T, Illes Z, Kacprowski T, Kruse TA, Michel TM, Reynolds R, Thomassen M",00013154,Villum Fonden,16.0,"Andorra, Denmark",sclerosis atlas,,ok
