original_record_num,record_index,database_name,long_database_name,pmids,found_urls,url_source,match_quality,notes
4687,2146,hsv1,,35866706,http://n2t.net/addgene|https://ror.org/05q8wtt20|https://ror.org/036c27j91|https://ror.org/0165r2y73|https://go.princeton.edu/cgi-bin/GOTermFinder|https://researchcores.partners.org/mvvc/about|https://ror.org/002pd6e78|https://zfin.org/downloads/zfin_genes.gff3|https://ror.org/0244rem06|http://amigo.geneontology.org/amigo/landing|https://ror.org/01bmjkv45|https://ror.org/02s6k3f65,fulltext,MEDIUM,Found in PMCID PMC9307271
4688,2147,slam,,35047564,https://simtk.org/projects/kneeloads,fulltext,MEDIUM,Found in PMCID PMC8762057
4689,2148,,imagenet,35260616,https://keras.io/|https://arxiv.org/abs/1812.04948|https://arxiv.org/abs/1803.01164|https://aihospital.ncchd.go.jp/|https://aihospital.ncchd.go.jp/foxglovetree/data/|https://scikit-learn.org/|https://arxiv.org/abs/1608.08614|https://inkscape.org/|https://scipy.org/|https://arxiv.org/abs/2002.00065|https://arxiv.org/abs/1702.08423|https://www.python.org|http://jubat.us/|https://arxiv.org/abs/1409.0575|https://www.tensorflow.org/|https://matplotlib.org/,fulltext,LOW,Found in PMCID PMC8904763
4690,2149,nprc,,38635816,https://ccia.ugr.es/cvg/dbimagenes/|https://sipi.usc.edu/database/,fulltext,MEDIUM,Found in PMCID PMC11025941
4691,2150,padel,,39602490,NOT_FOUND,not_available,,No URLs found in fulltext
4692,2151,,retinanet,39176574,NOT_FOUND,not_available,,No URLs found in fulltext
4693,2152,bmrb | pdb,,38177162,https://ror.org/040af2s02|https://ror.org/00ws30h19|https://nmrdb.ethz.ch|https://ror.org/04cvxnb49|https://ror.org/01rtyzb94|https://ror.org/05a28rw58,fulltext,MEDIUM,Found in PMCID PMC10767026
4694,2153,gbif | obis,global biodiversity information facility | ocean biodiversity information system,38357419,https://www.gbif.org/project/BID-CA2020-025-NAC/rescuing-the-knowledge-base-of-venezuelas-marine-biodiversity#datasets|https://www.iucnredlist.org|https://binary.pensoft.net/fig/793442|https://binary.pensoft.net/fig/767050|https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0029715|http://hdl.handle.net/1834/42099,fulltext,HIGH,Found in PMCID PMC10865099
4695,2154,mvp,,36555185,http://www.nanbiosis.es/unit/u1-protein-production-platform-ppp/,fulltext,MEDIUM,Found in PMCID PMC9778704
4696,2155,,nci's cloud resources | seven bridges cancer genomics cloud,38488504,https://docs.cancergenomicscloud.org/page/bring-your-own-tools-to-the-cancer-genomics-cloud|https://dataservice.datacommons.cancer.gov/|https://tp53.isb-cgc.org/|https://fhir.org/|https://support.terra.bio/hc/en-us/sections/7182576252315-Advanced-workflow-documentation|https://isb-cgc.appspot.com/programmatic_access/|http://cancerres.aacrjournals.org/|https://mitelmandatabase.isb-cgc.org/|https://datascience.nih.gov/researcher-auth-service-initiative|https://datacommons.cancer.gov/publications/selected-publications|https://www.ga4gh.org/|https://www.cancer.gov/research/areas/childhood/childhood-cancer-data-initiative|https://humantumoratlas.org/|https://dockstore.org/|https://cananolab.cancer.gov/|https://nationalcancerplan.cancer.gov/,fulltext,HIGH,Found in PMCID PMC11063685
4697,2156,mrcmpsp | hqpso,,37898683,NOT_FOUND,not_available,,No URLs found in fulltext
4698,2157,fedex,,35916224,NOT_FOUND,not_available,,No URLs found in fulltext
4699,2158,mpann,,35768777,http://arxiv.org/abs/2006.09595|https://allenai.org/data/cord-19|http://arxiv.org/abs/1810.04805|http://arxiv.org/abs/1907.11692|http://www.bioasq.org|http://arxiv.org/abs/2010.03544|http://arxiv.org/abs/1711.05101|http://arxiv.org/abs/2004.10706v2,fulltext,MEDIUM,Found in PMCID PMC9241329
4700,2159,guv,,35916307,https://linkinghub.elsevier.com/retrieve/pii/S0168365916309373|https://www.nature.com/articles/s41598-018-30286-z|https://www.sciencedirect.com/science/article/pii/S0006349518344503?via%3Dihub|https://www.sciencedirect.com/science/article/pii/S0927775717308130?via%3Dihub#bib0090|https://www.sciencedirect.com/science/article/pii/S0927776516305951?via%3Dihub|https://linkinghub.elsevier.com/retrieve/pii/S0005273600002170|https://ebooks.cambridge.org/ref/id/CBO9780511811098|https://www.nature.com/articles/s41598-018-27456-4|https://linkinghub.elsevier.com/retrieve/pii/S0021925820359731|https://www.nature.com/articles/srep25254|https://xlink.rsc.org/?DOI=C6CC04207D|https://xlink.rsc.org/?DOI=C4RA05332J|https://www.nature.com/articles/s41589-018-0072-x|https://xlink.rsc.org/?DOI=dc9868100303|https://www.nature.com/articles/nbt.4140|https://www.nature.com/articles/s41598-017-12348-w,fulltext,MEDIUM,Found in PMCID PMC9364335
4701,2160,tcga | ualcan,cbioportal,39143966,https://www.cbioportal.org/|http://www.cbioportal.org/|https://www.genenames.org/|https://hive.biochemistry.gwu.edu/bioxpress/transcriptview/|https://www.rna-seqblog.com/rpkm-fpkm-and-tpm-clearly-explained/|https://rna.sysu.edu.cn/encori/img/tutorial/ENCORI_Tutorial.pdf|https://www.oncomine.org/resource/login|https://ualcan.path.uab.edu/|http://140.128.69.154:8787/ym500v3/index.php|https://www.oncomir.umn.edu/omcd/basic_search|http://geneyun.net/CSCD2|https://kmplot.com/analysis/index.php?p=background|http://www.oncomine.org|https://www.oncomir.umn.edu/omcd/|https://kmplot.com/analysis/|https://xenabrowser.net/datapages/|https://ngdc.cncb.ac.cn/databasecommons/|https://rnasysu.com/encori/,fulltext,HIGH,Found in PMCID PMC11321768
4703,2161,kpsc,,35277433,https://www.genome.org/cgi/doi/10.1101/gr.276289.121|https://www.R-project.org/,fulltext,MEDIUM,Found in PMCID PMC9104693
4704,2162,cleo | geo | egeo,e.g.</i,36326108,NOT_FOUND,not_available,,No URLs found in fulltext
4706,2163,,materiominer,39389990,https://ror.org/0245cg223|https://webanno.github.io/webanno/releases/3.6.11/docs/user-guide.html|https://grobid-ner.readthedocs.io/en/latest/annotation-guidelines/|https://medium.com/@peter.lawrence_47665/text-to-graph-via-llm-pre-training-prompting-or-tuning-3233d1165360|https://www.qudt.org/pages/HomePage.html|https://ror.org/04hm8eb66,fulltext,LOW,Found in PMCID PMC11467320
4708,2164,refseq,,38980436,https://www.cerealsdb.uk.net/|https://wheat.pw.usda.gov/GG3/|https://ror.org/00rqy9422|https://wheat-urgi.versailles.inra.fr/|https://ror.org/04sjbnx57|https://www.wheatinitiative.org|https://www.diversityarrays.com|http://www.fao.org/faostat|http://wheat-expression.com/,fulltext,MEDIUM,Found in PMCID PMC11233289
4709,2165,glurp,,37751696,http://www.allelefrequencies.net/|https://mafft.cbrc.jp/alignment/software/|http://bonsai.hgc.jp/&#x0223c;mdehoon/software/cluster/|https://www.graphpad.com/|http://tools.iedb.org/mhcii/download/|https://itol.embl.de/|https://www.jalview.org/development/archive/Version-2_11_0/installers/|https://plasmodb.org/plasmo/app|https://www.pacb.com/support/software-downloads/|https://usegalaxy.eu/|http://www.iqtree.org|https://www.genome.jp/entry/pfh:PFHG_00788,fulltext,MEDIUM,Found in PMCID PMC10545912
4710,2166,,meta)data,40274834,https://ror.org/04aj4c181|https://ror.org/0259fwx54|https://ror.org/03s7gtk40,fulltext,LOW,Found in PMCID PMC12022272
4711,2167,kgdnet | mimic,electronic health records | transformer,39455647,https://physionet.org/content/mimiciv/2.2/,fulltext,MEDIUM,Found in PMCID PMC11511869
4712,2168,lora,global navigation satellite system,39275439,https://www.digitanimal.pt|https://pt-tracki.glopalstore.com|https://www.nofence.no/en/|https://www.pastoral.ai|https://www.domodis.com|https://uknowledge.uky.edu/igc/24/1-2/30|https://hdl.handle.net/10067/1856170151162165141,fulltext,MEDIUM,Found in PMCID PMC11398136
4713,2169,geoglam | mlhub | cgiar | iiasa | esa,,37440484,https://pacev2.apexcovantage.com/|http://eros.usgs.gov/#|https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf|http://eol.jsc.nasa.gov/sseop/clickmap/|http://journals.plos.org/plosone/s/licenses-and-copyright|https://www.cia.gov/library/publications/the-world-factbook/index.html|https://www.editorialmanager.com/pone/|http://journals.plos.org/plosone/s/data-availability#loc-unacceptable-data-access-restrictions|https://docs.digitalearthafrica.org/en/latest/data_specs/Cropland_extent_specs.html#Data-Access|http://earthobservatory.nasa.gov/|http://viewer.nationalmap.gov/viewer/|http://journals.plos.org/plosone/s/data-availability|http://journals.plos.org/plosone/s/supporting-information.&#x000a0|https://worldcereal-rdm.geo-wiki.org|https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf|http://www.editorialmanager.com/pone/|http://journals.plos.org/plosone/s/data-availability#loc-recommended-repositories|http://journals.plos.org/plosone/s/file?id=7c09/content-permission-form.pdf|http://www.naturalearthdata.com/|https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols|https://gardian.bigdata.cgiar.org/#/about|https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|http://landsat.visibleearth.nasa.gov/|https://insitu.copernicus.eu/|https://www.cia.gov/library/publications/cia-maps-publications/index.html,fulltext,MEDIUM,Found in PMCID PMC10343028
4714,2170,stanmf,,39226356,https://mouse.brain-map.org/|https://mouse.brain-map.org|http://help.brain-map.org/display/mousebrain/api|http://help.brain-map.org/display/mousebrain/API,fulltext,MEDIUM,Found in PMCID PMC11406299
4715,2171,,-0.35 db,39849000,https://ror.org/04vnq7t77,fulltext,LOW,Found in PMCID PMC11757707
4716,2172,bps,the health and environmental sciences | drugbank.ca,38636673,NOT_FOUND,not_available,,No URLs found in fulltext
4717,2173,,latent dirichlet allocation,39341246,NOT_FOUND,not_available,,No URLs found in fulltext
4718,2174,edhfr,,35835118,NOT_FOUND,not_available,,No URLs found in fulltext
4719,2175,,omicshield,39652598,https://isglobal-brge.github.io/OmicSHIELD/|http://www.ewascatalog.org|https://www.naturalearthdata.com/|https://www.cs.ox.ac.uk/people/andrew.paverd/casper/|https://isglobal-brge.github.io/resource_bookdown/opal.html|https://mc.manuscriptcentral.com/ujms|https://pacev2.apexcovantage.com|https://www.isglobal-brge.github.io/dsOmicsClient|https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|http://www.plosbiology.org/article/info%3Adoi%2F10.1371%2Fjournal.pbio.1001908#s5|https://www.datashield.org/help/community-packages,fulltext,HIGH,Found in PMCID PMC11658699
4720,2176,atpase,,38063437,http://gremlin.bakerlab.org/|https://gitlab.pasteur.fr/bis-aria/ariaec|http://robetta.bakerlab.org/|https://www.nscc.sg,fulltext,MEDIUM,Found in PMCID PMC10790770
4721,2177,eccdna,,38538648,http://repeatmasker.org|https://www.bioinformatics.babraham.ac.uk/projects/trim_galore|https://ror.org/00rfd5b88|https://www.encodeproject.org/|https://ror.org/035b05819|https://ror.org/017zhmm22,fulltext,MEDIUM,Found in PMCID PMC10973517
4722,2178,,an entity-linking pipeline in adequacy with our end-application use case: real-time prediction and peak resiliency,39374247,https://en.wikipedia.org/wiki/Wikipedia:Manual_of_Style/Lead_section|https://hal.archives-ouvertes.fr/hal-03631387|https://dumps.wikimedia.org/|https://www.suricatenat.fr/|https://www.wikidata.org/wiki/Property:P625|https://www.mediawiki.org/wiki/Manual:Database_layout|https://www.fandom.com/|https://anr.fr/en/|https://www.wikinews.org/|https://en.wikipedia.org/wiki/Zouave_(Pont_de_l|https://aclanthology.org/D11-1072,fulltext,LOW,Found in PMCID PMC11457996
4723,2179,key,penicillium crustosum expression host in a,39046587,https://ror.org/01rdrb571,fulltext,LOW,Found in PMCID PMC11269504
4725,2180,,ziehl-neelsen method was used to prepare 362 slides,40521234,NOT_FOUND,not_available,,No URLs found in fulltext
4726,2181,clans,,39702046,https://toolkit.tuebingen.mpg.de/#/tools/clans|https://web.expasy.org/translate|https://ror.org/00hswnk62|https://weblogo.berkeley.edu/logo.cgi|https://www.geneious.com/|https://alphafold.com/|https://parasite.wormbase.org/Multi/Tools/Blast|https://ror.org/05f950310,fulltext,HIGH,Found in PMCID PMC11658156
4727,2182,igsn | eurovolc,,40226443,https://ror.org/02pq29p90|https://www.geosamples.org/|http://georoc.mpch-mainz.gwdg.de/georoc/|https://ror.org/00qps9a02|https://www.tephrabase.org/background.html|https://ror.org/029brtt94|https://www.bgs.ac.uk/technologies/bgs-rock-classification-scheme|https://www.tephrochronology.org/AntT/about.html|https://mna.it/collezioni/catalogo-rocce-sede-di-siena|https://www.geosamples.org/vocabularies/sample-type-object|https://www.geosamples.org/vocabularies/navigation-type|https://ror.org/01a8ajp46|https://www.geo-inquire.eu/|https://geonames.nga.mil/geonames/GNSHome/welcome.html|https://www.frontiersin.org/articles/10.3389/feart.2019.00001|https://volcashdb.ipgp.fr/|https://ror.org/02gfc7t72|https://www.geosamples.org/vocabularies/physiographic-feature|https://www.geosamples.org/vocabularies/material|https://www.odm2.org/|https://www.bgs.ac.uk/technologies/bgs-rock-classification-scheme/|https://prr.osu.edu/|https://www.geosamples.org/vocabularies/collection-method|https://ror.org/04zaypm56|http://linkinghub.elsevier.com/retrieve/pii/S0921818109001441|http://www.earthchem.org/|https://project.eurovolc.eu/|https://c14.arch.ox.ac.uk/reset/|https://ev.igsn.org/|https://ror.org/05symbg58|https://www.epos-eu.org|https://www.nature.com/articles/s41598-018-32809-0|https://www.geosamples.org/vocabularies/classification-rock|https://volcano.si.edu/search_volcano.cfm|https://petro.wovodat.org/#/home,fulltext,MEDIUM,Found in PMCID PMC11982162
4728,2183,vqa | csa,,36441742,https://pacev2.apexcovantage.com/|https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf|https://isisn.nsfc.gov.cn/egrantindex/funcindex/prjsearch-list|https://eval.ai/web/challenges/challengepage/|http://kjt.hunan.gov.cn/kjt/zxgz/zkjj/xmgljcx/202006/t20200605_12266401.html&#x0201d|http://journals.plos.org/plosone/s/licenses-and-copyright|https://www.editorialmanager.com/pone/|http://journals.plos.org/plosone/s/file?id=8ce6/plos-consent-form-english.pdf|http://kxjsc.gov.hnedu.cn/|https://journals.plos.org/plosone/s/materials-and-software-sharing#loc-sharing-code|https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf|http://journals.plos.org/plosone/s/file?id=7c09/content-permission-form.pdf|https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols|https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|https://visualqa.org/vqa_v2_teaser.html|http://journals.plos.org/plosone/s/submission-guidelines#loc-human-subjects-research|https://www.nsfc.gov.cn/,fulltext,MEDIUM,Found in PMCID PMC9704574
4729,2184,,genome taxonomy database,35049120,NOT_FOUND,not_available,,No URLs found in fulltext
4730,2185,cut&run,,40013513,NOT_FOUND,not_available,,No URLs found in fulltext
4732,2186,bags,,35524337,https://mmseqs.com/latest/userguide.pdf|http://mediatum.ub.tum.de/doc/1435187/678546.pdf,fulltext,MEDIUM,Found in PMCID PMC9074274
4733,2187,eko-35,efflux knockout-35,36065018,NOT_FOUND,not_available,,No URLs found in fulltext
4734,2188,ontocr,,36884279,https://www.iso.org/standard/67868.html|http://www.w3.org/TR/owl-features|https://cpisanidadcm.org/infobanco/|https://www.icgc-argo.org/|https://medinform.jmir.org/|https://www.tdx.cat/bitstream/handle/10803/399855/rlr1de1.pdf?sequence=1|https://www.iso.org/standard/58102.html|https://medinform.jmir.org|https://www.cdisc.org/standards|https://www.iso.org/standard/62305.html,fulltext,MEDIUM,Found in PMCID PMC10034609
4735,2189,gbif | bien,,37900105,http://plants.usda.gov(accessed|http://wcsp.science.kew.org/|https://r-project.org/|http://www.catalogueoflife.org/annual-checklist/2018/details/database/id/140(accessed|http://vertnet.org/(accessed|https://powo.science.kew.org|http://www.reptile-database.org(accessed|https://www.gbif.org/user/download|http://www.gardinitiative.org/|https://www.biendata.org/|https://ecoengine.berkeley.edu/(accessed|https://wcsp.science.kew.org/home.do|https://avibase.bsc-eoc.org/avibase.jsp|https://www.gbif.org/(accessed|http://www.reptile-database.org/|https://rstudio.com/products/rstudio/|https://wcsp.science.kew.org/home.do(accessed|https://www.R-project.org/(accessed|https://plants.usda.gov|https://www.catalogueoflife.org/|http://www.gardinitiative.org/data.html(accessed|https://www.ipni.org/(accessed|https://www.mammaldiversity.org/index.html|http://www.plantsoftheworldonline.org/|https://www.worldclim.org/data/worldclim21.html|https://www.inaturalist.org/(accessed|https://www.worldplants.de|https://www.ala.org.au/(accessed|https://www.idigbio.org/home(accessed|https://www.gbif.org/|https://www.worldclim.org/|https://bison.usgs.gov/(accessed|http://www.plantsoftheworldonline.org/(Retrieved|https://bien.nceas.ucsb.edu/bien/,fulltext,MEDIUM,Found in PMCID PMC10603197
4736,2190,sra,,36622170,https://www.ncbi.nlm.nih.gov/sra|https://ngdc.cncb.ac.cn/ncov/online/tool/genome-tracing|http://arxiv.org/abs/1303.3997|https://www.who.int/publications/i/item/who-convened-global-study-of-origins-of-sars-cov-2-china-part,fulltext,HIGH,Found in PMCID PMC9927258
4738,2191,,ineurons,39636867,NOT_FOUND,not_available,,No URLs found in fulltext
4739,2192,,coupled model intercomparison project phase 6,37080986,https://www.cesm.ucar.edu/models/cesm1.0/pop2/doc/sci/POPRefManual.pdf|https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.ngdc.mgg.dem:316|https://www.aviso.altimetry.fr/en/data/products/wind/wave-products/mswh/mwind.html|http://legacy.isope.org/publications/proceedings/ISOPE/ISOPE%202009/data/papers/2009-TPC-426.pdf|https://opensky.ucar.edu/islandora/object/technotes%3A594/|https://csdms.colorado.edu/w/images/CICE_documentation_and_software_user&#x02019;s_manual.pdf|https://library.wmo.int/pmb_ged/wmo-td_1442_en/WWW/Papers/10th_wave_paper_tracy_dhnt.pdf|http://www.waveworkshop.org/8thWaves/Papers/E3.pdf|https://www.ecmwf.int/node/18063|http://ieeexplore.ieee.org/document/7485434|https://www.ecmwf.int/node/10243|https://esgf-node.llnl.gov/search/input4mips/,fulltext,HIGH,Found in PMCID PMC10119176
4740,2193,orf50,,40013795,NOT_FOUND,not_available,,No URLs found in fulltext
4741,2194,cdd,,39440482,https://www.ukbiobank.ac.uk/|https://www.mendelianrandomization.org.uk/,fulltext,MEDIUM,Found in PMCID PMC11633463
4742,2195,hiapp,,36638829,NOT_FOUND,not_available,,No URLs found in fulltext
4744,2196,,soybase,35361112,https://soybase.org|https://broadinstitute.github.io/picard/|https://phytozome.jgi.doe.gov/pz/portal.html|https://www.usda.gov/oce/commodity/projections/|https://www.ars-grin.gov/,fulltext,HIGH,Found in PMCID PMC8973893
4745,2197,tcga,the cancer genome atlas,39227745,NOT_FOUND,not_available,,No URLs found in fulltext
