id,url,entity_long,entity_short,domain,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url,wayback_used,wayback_url,wayback_snapshot_date
38500042,https://CRAN.R-project.org/package=SOHPIE,via pseudo,,CRAN.R-project.org,True,200.0,8,8,0,MEDIUM,Content: archive; Content: tool; Content: download; Content: data,202.27,,0,https://cran.r-project.org/web/packages/SOHPIE/index.html,False,,
35042860,https://bioconductor.org/packages/NeuCA,eural network-based cell annotation,,bioconductor.org,True,200.0,58,58,0,CRITICAL,Content: NCBI; Content: Ensembl; Content: UniProt; Content: genomics; Content: proteomics; Content: genome; Content: gene; Content: biological; Content: mutation; Content: expression; Content: repository; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: curated; Content: annotation; Content: data; Content: database; Content: server,383.99,,0,https://bioconductor.org/about/removed-packages/,False,,
39937662,http://www.citrusgenomedb.org,genome database,,www.citrusgenomedb.org,True,200.0,47,42,5,CRITICAL,Content: NCBI; Content: genomics; Content: bioinformatics; Title: genome; Content: gene; Content: sequence; Content: expression; Content: archive; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,1721.51,,0,https://www.citrusgenomedb.org/,False,,
35294761,http://www.ciipro.rutgers.edu,in vitro-in vivo profiling,,www.ciipro.rutgers.edu,True,,17,17,0,CRITICAL,Content: biological; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: data,,"Error: HTTPConnectionPool(host='www.ciipro.rutgers.edu', port=80): Max retries exceeded with url: / (Caused",0,http://www.ciipro.rutgers.edu,True,http://web.archive.org/web/20220423140432/http://ciipro.rutgers.edu/,2022-04-23
36454444,https://www.wikipathways.org/index.php/,netpath | wikipathways | https://www.wikipathways.org/index.php/,,www.wikipathways.org,True,200.0,43,43,0,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: biological; Content: archive; Content: collection; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database; Content: server; Content: web service,377.29,,1,https://wikipathways.org/,False,,
40860433,https://capbc.hiplot.com.cn,cap medicine in breast,,capbc.hiplot.com.cn,True,200.0,0,0,0,VERY LOW,,2405.4,,0,https://capbc.hiplot.com.cn/,False,,
39176867,https://forschungsdb.cofoni.de/,research network lower,,forschungsdb.cofoni.de,True,,8,8,0,MEDIUM,Content: archive; Content: resource; Content: download; Content: data,,"Error: HTTPSConnectionPool(host='forschungsdb.cofoni.de', port=443): Max retries exceeded with url: / (Caus",0,https://forschungsdb.cofoni.de/,True,http://web.archive.org/web/20250906013114/https://forschungsdb.cofoni.de/,2025-09-06
39571792,http://43.131.248.15:6882,human pgc database,,43.131.248.15:6882,True,200.0,15,15,0,CRITICAL,Content: gene; Content: protein; Content: repository; Content: search; Content: query; Content: data; Content: database,568.01,,0,http://43.131.248.15:6882/,False,,
38564425,https://thejacksonlaboratory.shinyapps.io/BloodGen3_Pregnancy/which,bloodgen3,,thejacksonlaboratory.shinyapps.io,True,202.0,4,4,0,LOW,Content: query; Content: data,1378.37,,0,https://thejacksonlaboratory.shinyapps.io/BloodGen3_Pregnancy/which,False,,
39158353,https://clinicaltrials.gov/study/NCT01042379,openclinica,ctcae,clinicaltrials.gov,True,200.0,23,23,0,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: tool; Content: search; Content: query; Content: submit; Content: data,155.61,,0,https://clinicaltrials.gov/study/NCT01042379,False,,
35881481,https://structural-server.kinametrix.com/,https://structural-server.kinametrix.com/.,,structural-server.kinametrix.com,True,200.0,0,0,0,VERY LOW,,445.2,,0,https://structural-server.kinametrix.com/,False,,
39907792,http://rgd.mcw.edu,rat diversity panel,,rgd.mcw.edu,True,200.0,70,65,5,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: genomics; Content: bioinformatics; Title: genome; Content: gene; Content: protein; Content: molecular; Content: biological; Content: variant; Content: repository; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Title: data; Title: database; Content: portal; ★ TITLE BONUS: 'database' in page title,915.58,,0,https://rgd.mcw.edu/,False,,
35962986,http://zhanglab-bioinf.com/SADA,sada.<h4,sada | demo | aida,zhanglab-bioinf.com,True,200.0,26,26,0,CRITICAL,Content: bioinformatics; Content: gene; Content: protein; Content: sequence; Content: search; Content: query; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,906.86,,0,http://zhanglab-bioinf.com/SADA/,False,,
36340350,https://tomsbiolab.com/vitviz,gene-<i | transmetadb,cost | vitviz,tomsbiolab.com,True,200.0,29,29,0,CRITICAL,Content: genome; Content: gene; Content: expression; Content: archive; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: submit; Content: annotation; Content: data,1494.52,,0,https://tomsbiolab.com/vitviz/,False,,
40157887,https://guolab.wchscu.cn/TCellAtlas,automated annotation | tcellatlas | https://guolab.wchscu.cn/tcellatlas,stcat,guolab.wchscu.cn,False,405.0,0,0,0,VERY LOW,,1140.8,HTTP 405,0,https://guolab.wchscu.cn/TCellAtlas,False,,
35735230,https://tools.nf.synapse.org/,mouse genome informatics | https://tools.nf.synapse.org/.,,tools.nf.synapse.org,True,200.0,14,9,5,HIGH,Content: resource; Content: tool; Content: platform; Title: data; Title: portal; ★ TITLE BONUS: 'portal' in page title,538.87,,0,https://nf.synapse.org/Research%20Tools%20Central/Browse%20Tools,False,,
35703370,https://osf.io/2sncj/,,spn,osf.io,True,200.0,4,4,0,LOW,Content: tool; Content: data,167.83,,0,https://osf.io/2sncj/,False,,
34850161,http://www.cazy.org,genbank,cazy,www.cazy.org,True,200.0,47,47,0,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: annotation; Content: data; Content: database,2173.59,,1,https://www.cazy.org,False,,
37620325,https://phagemap.ucsf.edu/,phagemap,,phagemap.ucsf.edu,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='phagemap.ucsf.edu', port=443): Max retries exceeded with url: / (Caused by",0,https://phagemap.ucsf.edu/,False,,
40996715,https://kastrack.crea.gov.it/kastrackdb/?lang=en,kastrackdb,kasp,kastrack.crea.gov.it,True,200.0,13,13,0,HIGH,Content: gene; Content: tool; Content: platform; Content: search; Content: query; Content: data,855.45,,0,https://kastrack.crea.gov.it/kastrackdb/?lang=en,False,,
36571479,https://doi.brainimagelibrary.org/doi/10.35077/g.25,neuminer | brain image library,,doi.brainimagelibrary.org,True,200.0,34,29,5,CRITICAL,Content: data access; Content: gene; Content: molecular; Content: repository; Content: archive; Content: collection; Title: resource; Title: search; Content: query; Content: download; Content: submit; Title: data; Content: portal; ★ TITLE BONUS: 'resource' in page title,1991.91,,0,https://doi.brainimagelibrary.org/doi/10.35077/g.25,False,,
35508507,http://semantichub.ijs.si/MLCdatasets,,mlc,semantichub.ijs.si,True,200.0,2,2,0,LOW,Title: data,275.75,,0,http://semantichub.ijs.si/MLCdatasets/,False,,
39240871,https://connect.fisheries.noaa.gov/ANRC/,aquaculture nutrient removal calculator tool https://connect.fisheries.noaa.gov/anrc/ based on this analysis,,connect.fisheries.noaa.gov,True,200.0,18,18,0,CRITICAL,Content: gene; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: server,3479.33,,0,https://connect.fisheries.noaa.gov/ANRC/,False,,
39932865,https://www.cog-genomics.org/plink/2.0/,,plink,www.cog-genomics.org,True,200.0,49,49,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: genome; Content: gene; Content: sequence; Content: variant; Content: mutation; Content: expression; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: annotation; Content: data,218.4,,0,https://www.cog-genomics.org/plink/2.0/,False,,
37737859,https://learninghub.nhs.uk,the foundations of cancer care | learning hub,,learninghub.nhs.uk,True,200.0,14,14,0,HIGH,Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: data,252.6,,0,https://learninghub.nhs.uk/,False,,
39866666,http://www.bioinformatics.uni-muenster.de/tools/metagenomicsDB,metagenomicsdb | http://github.com/iob-muenster/metagenomicsdb,,www.bioinformatics.uni-muenster.de,True,200.0,16,16,0,CRITICAL,Content: EBI; Title: bioinformatics; Content: tool; Content: browse; Content: submit; Content: data,670.98,,0,https://www.bioinformatics.uni-muenster.de/tools/metagenomicsDB/index.pl,False,,
40523076,http://www.pmdb.org.cn/antdasprofiler,antdas-profiler,mzmine,www.pmdb.org.cn,True,200.0,0,0,0,VERY LOW,,684.17,,0,http://www.pmdb.org.cn/antdasprofiler,False,,
34879732,http://isolate.fusariumdb.org/blast.php,,fusarium-id,isolate.fusariumdb.org,True,,26,21,5,CRITICAL,Content: genomics; Content: sequence; Content: archive; Content: resource; Content: platform; Content: search; Content: download; Content: submit; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,,Timeout (20s),0,http://isolate.fusariumdb.org/blast.php,True,http://web.archive.org/web/20250610174131/http://isolate.fusariumdb.org/blast.php,2025-06-10
39867820,https://dash.drwater.net/antiboard/,world health organization,,dash.drwater.net,True,200.0,30,30,0,CRITICAL,Content: genomics; Content: gene; Content: protein; Content: biological; Content: variant; Content: resource; Content: tool; Content: search; Content: query; Content: submit; Content: annotation; Content: data; Content: database,2840.71,,0,https://dash.drwater.net/antiboard/,False,,
38504112,gega.sigenae.org,ensembl,refseq | gencode | faang | noncode,,False,,0,0,0,VERY LOW,,,Error: Invalid URL 'gega.sigenae.org': No scheme supplied. Perhaps you meant https://gega.sigenae.org?,0,gega.sigenae.org,False,,
36312463,https://www.referencecitationanalysis.com/searchscholar,348.211,,www.referencecitationanalysis.com,True,403.0,32,32,0,CRITICAL,Content: EBI; Content: NIH; Content: gene; Content: molecular; Content: archive; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: data,322.0,HTTP 403,0,https://www.referencecitationanalysis.com/searchscholar,True,http://web.archive.org/web/20250602051259/https://referencecitationanalysis.com/searchscholar,2025-06-02
39538127,worm.bio-map.com,chatgpt,igf-1,,False,,0,0,0,VERY LOW,,,Error: Invalid URL 'worm.bio-map.com': No scheme supplied. Perhaps you meant https://worm.bio-map.com?,0,worm.bio-map.com,False,,
34986604,http://www.oxfordjournals.org/nar/database/c/,2022 nucleic acids research database issue contains 185 papers | mirtarbase | alphafold protein structure database | human proteoform atlas | gproteindb | disprot | reactome | consensuspathdb | ensembl | ucsc genome browser | therapeutic target database | plantgsad | qptmplants,modomics | jaspar | fuzdb | elm | hmdb | cazy | lpsn | gtdb | bps,www.oxfordjournals.org,True,200.0,40,35,5,CRITICAL,Content: genomics; Content: proteomics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: expression; Content: collection; Content: resource; Content: search; Content: query; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,350.75,,0,https://www.oxfordjournals.org:443/nar/database/c/,False,,
36312521,https://www.referencecitationanalysis.com/SearchJournal,,3.076,www.referencecitationanalysis.com,True,403.0,34,34,0,CRITICAL,Content: NIH; Content: genome; Content: gene; Content: molecular; Content: biological; Content: archive; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: server,311.38,HTTP 403,0,https://www.referencecitationanalysis.com/SearchJournal,True,http://web.archive.org/web/20250617093911/https://referencecitationanalysis.com/SearchJournal,2025-06-17
37230405,https://sing-group.org/glutknois/,glutknois,,sing-group.org,True,200.0,36,31,5,CRITICAL,Content: bioinformatics; Content: gene; Content: protein; Content: biological; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: curated; Content: annotation; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,899.09,,0,https://sing-group.org/glutknois/,False,,
36312837,https://www.referencecitationanalysis.com/SearchJournal,,3.900,www.referencecitationanalysis.com,True,403.0,34,34,0,CRITICAL,Content: NIH; Content: genome; Content: gene; Content: molecular; Content: biological; Content: archive; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: server,307.41,HTTP 403,0,https://www.referencecitationanalysis.com/SearchJournal,True,http://web.archive.org/web/20250617093911/https://referencecitationanalysis.com/SearchJournal,2025-06-17
37084387,https://www.animalgenome.org/PGNET/,animal quantitative trait loci database,,www.animalgenome.org,True,200.0,21,21,0,CRITICAL,Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: tool; Content: search; Content: submit; Content: data; Content: database,501.12,,0,https://www.animalgenome.org/PGNET/,False,,
34904638,https://nf-co.re/pgdb,cbioportal | decoypyrat | https://github.com/bigbio/py-pgatk/,cosmic | gnomad | pride,nf-co.re,True,404.0,48,48,0,CRITICAL,Content: EBI; Content: Ensembl; Content: genomics; Content: proteomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: variant; Content: archive; Content: resource; Content: tool; Content: query; Content: download; Content: curated; Content: data; Content: database; Content: portal; Content: web service,553.01,HTTP 404,0,https://nf-co.re/pgdb,True,http://web.archive.org/web/20230608120417/https://nf-co.re/pgdb,2023-06-08
38886537,https://db.cngb.org/pop/gmgd/,guizhou multi-ethnic genome database,gmgd | dbsnp,db.cngb.org,True,200.0,52,47,5,CRITICAL,Content: NCBI; Content: NIH; Content: genomics; Content: bioinformatics; Title: genome; Content: gene; Content: biological; Content: variant; Content: mutation; Content: collection; Content: resource; Content: search; Content: query; Content: submit; Content: annotation; Title: data; Title: database; Content: portal; ★ TITLE BONUS: 'database' in page title,1353.23,,0,https://db.cngb.org/pop/gmgd/,False,,
39476302,https://zzubioinfo.shinyapps.io/mlGBM/,,seer | tcga | geo,zzubioinfo.shinyapps.io,True,202.0,4,4,0,LOW,Content: query; Content: data,1656.96,,0,https://zzubioinfo.shinyapps.io/mlGBM/,False,,
