extracted_name,extracted_long,baseline_name,baseline_full,edit_distance,contains,long_sim,match_type,score,confidence,is_match,reasoning
KiwiAtlas,Kiwifruit Gene Expression Atlas,atlas,altered tcr ligand affinities and structures,4,True,0.6933333333333334,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
eNanoMapper,eNanoMapper Database,oma,orthologous matrix,8,True,0.3684210526315789,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
citSATdb,Citrus SSR Marker Database,atdb,autophagy and tumor database,4,True,0.5925925925925926,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
TP-Atlas,Targeted Proteins Atlas,atlas,altered tcr ligand affinities and structures,3,True,0.6268656716417911,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
MareyMap Online,MareyMap Online,map,microrna analysis portal,12,True,0.6153846153846154,contains,0.6,MEDIUM,N,Common substring match only
OpenToxipedia,OpenTox Toxicology Encyclopedia,pen,protein-gene expression nexus,10,True,0.5666666666666667,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
GigaTON,GigaTON,gat,gene-set activity toolbox,4,True,0.375,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
S2RSLDB,Sigma-2 Receptor Selective Ligands Database,ldb,lichen database,4,True,0.4827586206896552,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
MaizeQTL,Maize QTL Map Resource,eqtl,,4,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: maizeqtl contains eqtl
TCGASpliceSeq,TCGA Splice Sequence Database,ice,chemical environment,10,True,0.4489795918367347,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Antagomirbase,Antagomir Database,mirbase,,6,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: antagomirbase contains mirbase
Rice Proteins Database,Rice Proteins Database,ice,chemical environment,19,True,0.5714285714285714,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Nelumbo Genome Database,Nelumbo Genome Database,database,database,15,True,0.5161290322580645,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
EMAP/EMAPA,Mouse Developmental Anatomy Ontology,map,microrna analysis portal,7,True,0.5333333333333333,contains,0.6,MEDIUM,N,Common substring match only
InosinomeAtlas,RNA Editing Atlas,atlas,altered tcr ligand affinities and structures,9,True,0.5573770491803278,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
PoPoolation DB,PoPoolation Database,popoolation,,3,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: popoolation db contains popoolation
PendoTMBase,Plant Endogenous Target Mimic Base,pen,protein-gene expression nexus,8,True,0.6349206349206349,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
ExpressionDB,ExpressionDB,ecolioverexpressiondb,,9,True,0.0,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
TREAT-NMD DMD,TREAT-NMD Duchenne Muscular Dystrophy Database,dmd,dietary microrna databases,10,True,0.6666666666666666,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
HuskinDB,Human Skin Permeation Database,ndb,nucleome data bank,5,True,0.6666666666666666,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Allen Mouse Brain Connectivity Atlas,Allen Mouse Brain Connectivity Atlas,atlas,altered tcr ligand affinities and structures,31,True,0.7,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
CellLineNavigator,CellLineNavigator,gat,gene-set activity toolbox,14,True,0.5714285714285714,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
m6A-Atlas,m6A-Atlas,atlas,altered tcr ligand affinities and structures,4,True,0.2264150943396226,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
RareLSD,Rare Lysosomal Storage Disease Database,lsd,leaf senescence database,4,True,0.5714285714285714,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
ChIP-Atlas,ChIP-Atlas,atlas,altered tcr ligand affinities and structures,5,True,0.2592592592592592,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
KNOTTIN,Knottin Database,tin,,4,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: knottin contains tin
OpenNahele,OpenNahele,pen,protein-gene expression nexus,7,True,0.358974358974359,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Tox-database,Cardiac Ion Channels Inhibition Database,database,database,4,True,0.3333333333333333,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
PmiRExAt,Plant miRNA Expression Atlas,mirex,,3,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: pmirexat contains mirex
IMGT/HLA,International ImMunoGeneTics HLA Database,ipd-imgt/hla,polymorphism,4,True,0.3396226415094339,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
flyDIVaS,Fly Divergence and Selection Analysis,divas,,3,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: flydivas contains divas
ePath,Essential Gene Pathway Database,algaepath,,4,True,0.0,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
CapsicumDB,Capsicum Transcriptome Database,mdb,,7,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: capsicumdb contains mdb
LncATLAS,Long Non-Coding RNA Atlas,lncat,lncrna,3,True,0.3870967741935484,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
COPD-KB,COPD Knowledge Base,opd,odonate phenotypic database,4,True,0.6521739130434783,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
NeoPeptide,NeoPeptide Database,ptid,pesticide-target interaction database,6,True,0.6428571428571429,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
GUDMAP,Genitourinary Development Molecular Anatomy Project,map,microrna analysis portal,3,True,0.5866666666666667,contains,0.6,MEDIUM,N,Common substring match only
RAINBIO,RAINBIO,rain,rna-protein association and interaction networks,3,True,0.2181818181818181,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
RNABP-COGEST,RNA-Binding Protein Co-localization and Gene Expression Statistics,cog,clusters of orthologous genes,9,True,0.5263157894736842,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
ClinEpiDB,Clinical Epidemiology Database,pid,plant intron database,6,True,0.6274509803921569,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
InBIO Barcoding Initiative Database,InBIO Barcoding Initiative Database,cod,crystallography open database,32,True,0.625,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Pará rubber tree genome and multi-transcriptome database,Pará rubber tree genome and multi-transcriptome database,database,database,48,True,0.25,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
LncRNA2Function,LncRNA to Function Database,crn,cancer rna-seq nexus,12,True,0.5531914893617021,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Mat_peptide,Mat_peptide,ptid,pesticide-target interaction database,7,True,0.3333333333333333,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Polyomavirus Episteme,Polyomavirus Episteme,oma,orthologous matrix,18,True,0.5641025641025641,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
USDFRC Condensed Tannin NMR Database,U.S. Dairy Forage Research Center Condensed Tannin NMR Database,database,database,28,True,0.2253521126760563,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Encyclopedia of CLL Subsets,Encyclopedia of CLL Subsets,ped,protein ensemble database,24,True,0.6153846153846154,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Direct Numerical Simulation Database for Hypersonic Turbulent Boundary Layers,Direct Numerical Simulation Database for Hypersonic Turbulent Boundary Layers,database,database,69,True,0.188235294117647,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Huntington's Disease Transgenic Sheep-Model Database,Huntington's Disease Transgenic Sheep-Model Database,database,database,44,True,0.2666666666666666,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
IHEC Data Portal,International Human Epigenome Consortium Data Portal,ihec,,12,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: ihec data portal contains ihec
Dye-sensitized solar cell database,Dye-sensitized solar cell database,database,database,26,True,0.3809523809523809,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Cell surface protein atlas,Cell surface protein atlas,atlas,altered tcr ligand affinities and structures,21,True,0.6571428571428571,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Microbial variome database,Microbial variome database,database,database,18,True,0.4705882352941176,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Malaria Cell Atlas,Malaria Cell Atlas,atlas,altered tcr ligand affinities and structures,13,True,0.4516129032258064,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Sporothrix Genome DataBase,Sporothrix Genome DataBase,database,database,18,True,0.4705882352941176,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
RELISH,RELISH,lis,legume information system,3,True,0.3225806451612903,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
VIGS database,Virus-induced gene silencing database,database,database,5,True,0.3555555555555555,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Taming the BEAST,Taming the BEAST,tami,the antimicrobial index,12,True,0.6666666666666666,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Allen Human Brain Atlas,Allen Human Brain Atlas,atlas,altered tcr ligand affinities and structures,18,True,0.5373134328358209,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Laminin-database,Laminin-database,database,database,8,True,0.6666666666666666,contains,0.6,MEDIUM,Y,Legitimate expansion: laminin-database contains database
Pest select database,Pest select database,database,database,12,True,0.5714285714285714,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Caltech Tomography Database,Caltech Tomography Database,grap,of,23,True,0.0689655172413793,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Computational STM image database,Computational scanning tunneling microscope image database,database,database,24,True,0.2424242424242424,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Human IRES Atlas,Human IRES Atlas,huma,analysis,12,True,0.5833333333333334,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
COVID Border Accountability Project,COVID Border Accountability Project,order,oilseed rape developmental expression resource,30,True,0.6172839506172839,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
SARS-CoV-2 Mutation-Annotated Trees Database,SARS-CoV-2 Mutation-Annotated Trees Database,database,database,36,True,0.3076923076923077,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Fabry-database.org,Fabry-database.org,database,database,10,True,0.6153846153846154,contains,0.6,MEDIUM,Y,Legitimate expansion: fabry-database.org contains database
RNA 3D Motif Atlas,RNA 3D Motif Atlas,atlas,altered tcr ligand affinities and structures,13,True,0.4838709677419355,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Galactosemia Proteins Database,Galactosemia Proteins Database,database,database,22,True,0.4210526315789473,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
GH19 Engineering Database,GH19 Engineering Database,database,database,17,True,0.4848484848484848,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Ebola virus-centered knowledge base,Ebola virus-centered knowledge base,red,rice expression database,32,True,0.6440677966101694,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Severe Asthma Toolkit,Severe Asthma Toolkit,hma,human metabolic atlas,18,True,0.6190476190476191,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Arachis hypogaea gene expression atlas,Arachis hypogaea gene expression atlas,rac,repository of antibiotic resistance cassettes,35,True,0.6746987951807228,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
C. elegans functional interactome,C. elegans functional interactome,rac,repository of antibiotic resistance cassettes,30,True,0.6410256410256411,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
switchgrass transcript sequence database and gene expression atlas,switchgrass transcript sequence database and gene expression atlas,expression atlas,,50,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: switchgrass transcript sequence database and gene expression atlas contains expression atlas
ceRNA database,Competing endogenous RNA database,database,database,6,True,0.3902439024390244,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
qPCR primers database,qPCR primers database,prime,,16,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: qpcr primers database contains prime
EchinoBase gene nomenclature,EchinoBase gene nomenclature,echinobase,,18,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: echinobase gene nomenclature contains echinobase
wild rice germplasm database,wild rice germplasm database,rice,,24,True,0.0,contains,0.6,MEDIUM,Y,Legitimate expansion: wild rice germplasm database contains rice
FAO/INFOODS food composition database,FAO/INFOODS food composition database for biodiversity,database,database,29,True,0.2580645161290322,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Waterloo Exploration Database,Waterloo Exploration Database,database,database,21,True,0.4324324324324324,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Metabolite database for root tuber and banana crops,Metabolite database for root tuber and banana crops,database,database,43,True,0.2711864406779661,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Hydra vulgaris transcriptome atlas,Hydra vulgaris transcriptome atlas,atlas,altered tcr ligand affinities and structures,29,True,0.6923076923076923,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
SmartGraph,SmartGraph,grap,of,6,True,0.0,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
SynapticDB,Synaptic Database,yna,yeast nucleosome atlas,7,True,0.6153846153846154,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
HICORDIS,Hawaii Coral Disease Database,rdis,the rabies disease information system,4,True,0.6363636363636364,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
Human Breathomics Database,Human Breathomics Database,database,database,18,True,0.4705882352941176,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
CMV Infection Database,CytoMegaloVirus Infection Database,database,database,14,True,0.3809523809523809,contains,0.6,MEDIUM,N,"Substring match, likely different databases"
