"extracted_name","baseline_name","match_type","is_match","score","reasoning","extracted_long","extracted_url","baseline_url","baseline_long","edit_distance","url_similarity","confidence"
"CFC","cfea","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Cystic Fibrosis Cloud Database","http://servoy.infocomsa.com/cfc_database","http://www.bio-data.cn/CFEA","nan","2.0","0.33","LOW"
"SWATH-MS Atlas","atlas","contains","N","0.5","Score=0.5: contains","SWATH-MS Assay Repository","","http://zlab.umassmed.edu/atlas/web","Altered TCR Ligand Affinities and Structures","9.0","0.0","LOW"
"SIB","sidd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Swiss Institute of Bioinformatics","http://www.isb-sib.ch","http://mlg.hit.edu.cn/SIDD","nan","2.0","0.19","LOW"
"BIII","bigg","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Bioimage Informatics Index","http://biii.eu/","http://bigg.ucsd.edu","nan","2.0","0.4","LOW"
"Belgium Butterfly Database","database","contains","N","0.5","Score=0.5: contains","Northern Belgium Butterfly Distribution Database","http://waarnemingen.be","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","18.0","0.26","LOW"
"IMEx","impc","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","International Molecular Exchange","https://www.ebi.ac.uk/intact","http://www.mousephenotype.org","nan","2.0","0.07","LOW"
"BraMRS","brains","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Brassica rapa microRNA System","http://bramrs.rna.kr","http://www.brainsimagebank.ac.uk, http://dicom.nema.org","Brain Images of Normal Subjects","2.0","0.24","LOW"
"Rice GH Database","rice","contains","N","0.5","Score=0.5: contains","Rice Glycoside Hydrolase Phylogenomic Database","http://ricephylogenomics.ucdavis.edu/cellwalls/gh/","http://ricedb.plantenergy.uwa.edu.au","nan","12.0","0.27","LOW"
"MRDP","mridb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Modern Research Data Portal","https://docs.globus.org/mrdp","http://www3.imperial.ac.uk/bioinfsupport/resources/software/mridb","nan","2.0","0.27","LOW"
"ForC","triforc","contains","N","0.5","Score=0.5: contains","Forest Carbon database","","http://bioinformatics.psb.ugent.be/triforc","nan","3.0","0.0","LOW"
"RegenDbase","regene","long_sim=0.89","N","0.5","Score=0.5: long_sim=0.89","Regeneration Database","","http://REGene.bioinfo-minzhao.org","REgeneration Gene database","4.0","0.0","LOW"
"CLIPS","clipdb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Clinical Trial Protocol Retrieval System","https://corus.kaist.edu/clips","http://clipdb.ncrnalab.org","nan","2.0","0.15","LOW"
"ePGA","epsd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Electronic Pharmacogenomics Assistant","http://www.epga.gr/","http://epsd.biocuckoo.cn","eukaryotic phosphorylation site database","2.0","0.11","LOW"
"AECD","aelp","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Antimicrobial-Enzyme Combinations Database","https://www.ceb.uminho.pt/aecd","http://inetapps.nus.edu.sg/aelp","Auditory English Lexicon Project","2.0","0.4","LOW"
"RadishGD","rasond","long_sim=0.79","N","0.5","Score=0.5: long_sim=0.79","Radish Genome Database","","http://202.141.47.181/rasond/, http://www.aiims.edu/RAS.html","RAS Oncogene Database","4.0","0.0","LOW"
"Connectivity Scores","core","contains","N","0.5","Score=0.5: contains","Drug Connectivity Scores Database","https://jravilab.github.io/connectivity_scores","http://microbiome.osu.edu","nan","15.0","0.17","LOW"
"HColonDB","hcmdb","long_sim=0.71","N","0.5","Score=0.5: long_sim=0.71","Human Colon Cancer Database","","http://hcmdb.i-sanger.com/index","human cancer metastasis database","4.0","0.0","LOW"
"Spfy","spdb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Specify database","","http://spdatabase.com:2080","Swine Pathogen Database","2.0","0.0","LOW"
"RMDisease","rmbase","long_sim=0.78","N","0.5","Score=0.5: long_sim=0.78","RNA Modification Disease Database","http://www.xjtlu.edu.cn/biologicalsciences/rmd","http://rna.sysu.edu.cn/rmbase","RNA Modification Base","4.0","0.43","LOW"
"GlyMap","glymdb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Glycogene Mutation Map","http://glymap.glycomics.ku.dk","http://www.glycanstructure.org/glymdb","Glycan Microarray Database","2.0","0.19","LOW"
"AR Database","salinity tolerant poplar database","contains","N","0.5","Score=0.5: contains","Androgen Receptor Gene Mutations Database","http://www.lovd.nl/AR","http://me.lzu.edu.cn/stpd","Salinity Tolerant Poplar Database","22.0","0.38","LOW"
"Brazil Coleoptera Database","database","contains","N","0.5","Score=0.5: contains","Brazilian Coleoptera Immatures Database","http://www.gbif.org/dataset/8e0e9330-e1b2-475a-9891-4fa8e5c6f57f","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","18.0","0.16","LOW"
"DMAK","dmd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","DNA Methylation Annotation Knowledgebase","","http://sbbi.unl.edu/dmd","Dietary MicroRNA Databases","2.0","0.0","LOW"
"RiceAtlas","rice","contains","N","0.5","Score=0.5: contains","Global Rice Calendar and Production Database","","http://ricedb.plantenergy.uwa.edu.au","nan","5.0","0.0","LOW"
"ACD","acsr","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Antimicrobial Chemotherapeutics Database","http://amdr.amu.ac.in/acd","http://acsr.ucsf.edu","AIDS and Cancer Specimen Resource","2.0","0.35","LOW"
"Morchella database","database","contains","N","0.5","Score=0.5: contains","Morchella Species Database","http://www.cbs.knaw.nl/morchella/","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","10.0","0.2","LOW"
"ANSH","andb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Alzheimer Neuroimaging Spectroscopic Hub","","http://arecanut.icmr.org.in","Areca nut database","2.0","0.0","LOW"
"DNPAO Data Trends and Maps","maps","contains","N","0.5","Score=0.5: contains","Division of Nutrition Physical Activity and Obesity Data Resource","https://www.cdc.gov/nccdphp/dnpao/data-trends-maps/index.html","http://www.mapsdatabase.com","Medicinal plant Activities","22.0","0.26","LOW"
"EDGAR","edr","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Efficient Database framework for comparative Genome Analyses using BLAST score Ratios","http://edgar3.computational.bio","http://edr.research.bcm.edu","Endometrium Database Resource","2.0","0.25","LOW"
"STEC","stab","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Shigatox E. coli Collection","http://shigatox.net/new/","http://stab.comp-sysbio.org","Spatio-Temporal cell Atlas of the human Brain","2.0","0.19","LOW"
"CFam","cfea","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Chemical Families Database","http://bidd2.cse.nus.edu.sg/cfam","http://www.bio-data.cn/CFEA","nan","2.0","0.44","LOW"
"Phytoremediation Database","database","contains","N","0.5","Score=0.5: contains","Phytoremediation Database","http://www.steviefamulari.net/phytoremediation","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","17.0","0.27","LOW"
"DAIRYdb","database","long_sim=0.73","N","0.5","Score=0.5: long_sim=0.73","Dairy Database","","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","6.0","0.0","LOW"
"LM-GlycomeAtlas","atlas","contains","N","0.5","Score=0.5: contains","Lectin Microarray Glycome Atlas","https://glycosmos.org/lm_glycomeatlas/index","http://zlab.umassmed.edu/atlas/web","Altered TCR Ligand Affinities and Structures","10.0","0.39","LOW"
"MaizeSNPDB","m6add","long_sim=0.72","N","0.5","Score=0.5: long_sim=0.72","Maize SNP Database","http://150.109.59.144:3838/MaizeSNPDB/","http://m6add.edbc.org","m6A-diseases database","8.0","0.2","LOW"
"DNA polymerases database","database","contains","N","0.5","Score=0.5: contains","DNA Polymerases Database","","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","16.0","0.0","LOW"
"BrainLiner","rain","contains","N","0.5","Score=0.5: contains","Brain-Behavior Data Platform","","http://rth.dk/resources/rain","RNA-protein Association and Interaction Networks","6.0","0.0","LOW"
"GeneCaRNA","genecards","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Gene-centric RNA Database","","http://www.genecards.org","Human Integrated Protein Expression Database","2.0","0.0","LOW"
"SMID","smpdb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Socio-Moral Image Database","https://osf.io/2rqad/","http://www.smpdb.ca","Small Molecule Pathway Database","2.0","0.3","LOW"
"CDEK","cdsa","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Clinical Drug Experience Knowledgebase","","http://cancer.digitalslidearchive.net","Cancer Digital Slide Archive","2.0","0.0","LOW"
"ASGARD","asrd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Annotated Transcriptomes Database","","http://ipf.sustech.edu.cn/pub/asrd","Arabidopsis Small RNA Database","2.0","0.0","LOW"
"Kelp Forest Database","database","contains","N","0.5","Score=0.5: contains","Kelp Forest Ecological Network Database","http://kelpforest.ucsc.edu/","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","12.0","0.19","LOW"
"virusMED","virusms","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Viral Protein Hotspots Atlas","https://virusmed.biocloud.top","http://virusms.erc.monash.edu","nan","2.0","0.18","LOW"
"S. mansoni lncRNA Atlas","atlas","contains","N","0.5","Score=0.5: contains","Schistosoma mansoni Long Non-Coding RNA Atlas","http://verjolab.usp.br","http://zlab.umassmed.edu/atlas/web","Altered TCR Ligand Affinities and Structures","18.0","0.29","LOW"
"Lancaster Sensorimotor Norms","norm","contains","N","0.5","Score=0.5: contains","Lancaster Sensorimotor Norms","https://www.lancaster.ac.uk/psychology/lsnorms/","http://www.nirs.go.jp/db/anzendb/NORMDB/ENG/index.php","nan","24.0","0.24","LOW"
"snoDB","snopy","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","snoRNA Database","","http://snoopy.med.miyazaki-u.ac.jp","snoRNA orthological gene database","2.0","0.0","LOW"
"RVDB","rvs","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Reference Viral Database","","http://rvs.u.hpc.mssm.edu","nan","2.0","0.0","LOW"
"AIM","aicd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Arabidopsis Interactome Module Database","http://probes.pw.usda.gov/AIM","http://956023.ichengyun.net/AICD/index.php","nti-Inflammatory Compounds Database","2.0","0.33","LOW"
"Personalized Cancer Therapy","hera","contains","N","0.5","Score=0.5: contains","Personalized Cancer Therapy Knowledge Base","https://personalizedcancertherapy.org","http://hanlab.uth.edu/HeRA","Human enhancer RNA Atlas","23.0","0.29","LOW"
"ABIDE","abcd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Autism Brain Imaging Data Exchange","http://fcon_1000.projects.nitrc.org/indi/abide/","http://web.expasy.org/abcd","for AntiBodies Chemically Defined","2.0","0.46","LOW"
"Death Domain protein-protein interaction database","database","contains","N","0.5","Score=0.5: contains","Death Domain Protein-Protein Interaction Database","http://www.deathdomain.org","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","41.0","0.31","LOW"
"MAIC","macie","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Multi-omics Analysis of Immune-mediated Critical Illness","https://baillielab.net/maic/covid19","http://www.ebi.ac.uk/thornton-srv/databases/MACiE","Annotation","2.0","0.23","LOW"
"Australian Cancer Atlas","atlas","contains","N","0.5","Score=0.5: contains","Australian Cancer Atlas","https://atlas.cancer.org.au","http://zlab.umassmed.edu/atlas/web","Altered TCR Ligand Affinities and Structures","18.0","0.14","LOW"
"FusionHub","fusiongdb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Gene Fusion Hub","https://fusionhub.persistent.co.in","http://ccsm.uth.edu/FusionGDB","fusion gene annotation DataBase","2.0","0.18","LOW"
"UCbase","ucnebase","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Ultraconserved Sequences Database","http://ucbase.unimore.it","http://ccg.vital-it.ch/UCNEbase","nan","2.0","0.13","LOW"
"DMTO","dmd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Diabetes Mellitus Treatment Ontology","http://bioportal.bioontology.org/ontologies/DMTO","http://sbbi.unl.edu/dmd","Dietary MicroRNA Databases","2.0","0.33","LOW"
"IPCT","ipd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Integrated Pharmacogenomic Platform of Cancer Tissues","http://ipct.ewostech.net","http://www.ebi.ac.uk/ipd","The Immuno Polymorphism Database","2.0","0.19","LOW"
"KNApSAcK_biomarker","knapsack","contains","N","0.5","Score=0.5: contains","KNApSAcK Biomarker Database","http://www.knapsackfamily.com/Biomarker/top.php","http://kanaya.naist.jp/KNApSAcK_Family/, http://kanaya.naist.jp/knapsack3d","nan","10.0","0.35","LOW"
"CLC2","clrp","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Cancer LncRNA Census","","http://physics.carleton.ca/clrp/eye_plaque_v2, http://doi.org/10.22215/clrp/EPv2","nan","2.0","0.0","LOW"
"HGVA","hgpd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Human Genome Variation Archive","","http://www.HGPD.jp","Human Gene and Protein Database","2.0","0.0","LOW"
"Vegetable Phytochemicals Database","database","contains","N","0.5","Score=0.5: contains","Database for Vegetable Phytochemicals","http://www/vptd.in","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","25.0","0.0","LOW"
"CGGA","cgd","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Chinese Glioma Genome Atlas","http://www.cgga.org.cn","http://research.nhgri.nih.gov/CGD","Clinical Genomic Database","2.0","0.24","LOW"
"topPTM","toppr","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Topology Post-Translational Modifications","http://topPTM.cse.yzu.edu.tw","http://iomics.ugent.be/toppr","The Online Protein Processing Resource","2.0","0.3","LOW"
"Antidepressant RCT Database","database","contains","N","0.5","Score=0.5: contains","Antidepressant Randomised Controlled Trials Database","http://xiepengteam.cn/research/evidence-based-medicine","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","19.0","0.17","LOW"
"COMODI","comppi","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Computational Model Differences Ontology","http://comodi.sems.uni-rostock.de/","http://ComPPI.LinkGroup.hu","nan","2.0","0.31","LOW"
"FoldAtlas","atlas","contains","N","0.5","Score=0.5: contains","RNA Structure Probing Atlas","http://www.foldatlas.com","http://zlab.umassmed.edu/atlas/web","Altered TCR Ligand Affinities and Structures","4.0","0.34","LOW"
"Murine basal ganglia database","database","contains","N","0.5","Score=0.5: contains","Murine Basal Ganglia Cellular Measurements Database","https://kg.ebrains.eu","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","21.0","0.29","LOW"
"Natural products dereplication database","database","contains","N","0.5","Score=0.5: contains","Natural Products Dereplication Database","","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","31.0","0.0","LOW"
"VirtualSeed","seed","contains","N","0.5","Score=0.5: contains","Arabidopsis Functional Network Resource","http://www.vseed.nottingham.ac.uk/","http://pubseed.theseed.org/, http://rast.nmpdr.org","nan","7.0","0.1","LOW"
"STEPdb","stagdb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Subcellular Topologies of E. coli Polypeptides Database","","http://coralsnp.science.psu.edu/galaxy","nan","2.0","0.0","LOW"
"KGD","kgvdb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Kiwifruit Genome Database","http://kiwifruitgenome.org/","http://biomi.cdc.go.kr/KGVDB","nan","2.0","0.2","LOW"
"piRDisease","rdis","contains","N","0.5","Score=0.5: contains","piRNA Disease Database","","http://rabies.mscwbif.org/home.html","The Rabies Disease Information System","6.0","0.0","LOW"
"BRCA LOVD","lovd","contains","N","0.5","Score=0.5: contains","BRCA Variants Database","http://brca.iarc.fr/LOVD","http://www.LOVD.nl","Leiden Open-source Variation Database","5.0","0.42","LOW"
"Medical schools outcomes database","database","contains","N","0.5","Score=0.5: contains","Medical Schools Outcomes Database","","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","25.0","0.0","LOW"
"Human metabolism atlas","huma","contains","N","0.5","Score=0.5: contains","Human Metabolism Atlas","https://www.metabolicatlas.org/","http://huma.rubi.ru.ac.za","Analysis","18.0","0.26","LOW"
"ACOG","acsr","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Atlas of Genetics and Cytogenetics in Oncology and Haematology","http://atlasgeneticsoncology.org","http://acsr.ucsf.edu","AIDS and Cancer Specimen Resource","2.0","0.18","LOW"
"PAD","paidb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Pluripotent and Differentiation Database","http://pad.victorchang.edu.au/","http://www.paidb.re.kr","Pathogenicity Island Database","2.0","0.36","LOW"
"NAR Database","database","contains","N","0.5","Score=0.5: contains","Nucleic Acids Research Database Collection","http://www.oxfordjournals.org/nar/database/a/","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","4.0","0.28","LOW"
"FairBase","irbas","contains","N","0.5","Score=0.5: contains","Fungal A-to-I RNA Editing Database","","http://irbas.cesab.org","Intermittent River Biodiversity Analysis and Synthesis","3.0","0.0","LOW"
"Ion mobility collision cross-section atlas","atlas","contains","N","0.5","Score=0.5: contains","Ion Mobility Metabolite Atlas","","http://zlab.umassmed.edu/atlas/web","Altered TCR Ligand Affinities and Structures","37.0","0.0","LOW"
"CTRP","ctdb","edit_dist=2","N","0.5","Score=0.5: edit_dist=2","Cancer Therapeutics Response Portal","http://www.broadinstitute.org/ctrp","http://nipgr.res.in/ctdb.html","Chickpea Transcriptome Database","2.0","0.31","LOW"
"HLA Ligand Atlas","atlas","contains","N","0.5","Score=0.5: contains","HLA Ligand Atlas","https://hla-ligand-atlas.org","http://zlab.umassmed.edu/atlas/web","Altered TCR Ligand Affinities and Structures","11.0","0.33","LOW"
"RLR Database","database","contains","N","0.5","Score=0.5: contains","RIG-I-Like Receptor Database","http://rlr.cmbi.umcn.nl/","http://www.plantenergy.uwa.edu.au/applications/mpic","Database","4.0","0.19","LOW"
