pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name,chunk,already_seen,in_baseline,resource_url
29017328,The Tolerome: A Database of Transcriptome-Level Contributions to Diverse Escherichia coli Resistance and Tolerance Phenotypes.,False,N,high,"""Database keyword for transcriptome data""",Tolerome,E. coli Tolerance Database,19,N,N,
28605775,Biocuration in the structure-function linkage database: the anatomy of a superfamily.,False,N,medium,"""Database mentioned, paper about biocuration in database""",Structure-Function Linkage Database,Structure-Function Linkage Database,19,N,N,
26307380,"""Chlamydomonas Genome Resource for Laboratory Strains Reveals a Mosaic of Sequence Variation, Identifies True Strain Histories, and Enables Strain-Specific Studies.""",False,N,high,"""Genome resource for strain data""",Chlamydomonas Genome Resource,Chlamydomonas Genome Resource,19,N,N,
28611359,Chloroplast Genomic Resource of Paris for Species Discrimination.,False,N,high,"""Genomic resource for chloroplast data""",Chloroplast Genomic Resource of Paris,Paris Chloroplast Genomic Resource,19,N,N,
28210206,The UNC-Wisconsin Rhesus Macaque Neurodevelopment Database: A Structural MRI and DTI Database of Early Postnatal Development.,False,N,high,"""Database keyword repeated, describes database""",UNC-Wisconsin Rhesus Macaque Neurodevelopment Database,UNC-Wisconsin Rhesus Macaque Neurodevelopment Database,19,N,N,
26110065,A TEX₈₆ surface sediment database and extended Bayesian calibration.,False,N,high,"""Database of sediment data""",TEX86 surface sediment database,TEX86 Surface Sediment Database,19,N,N,
34473958,ASGCT's new landscape reports: A comprehensive data resource.,False,N,medium,"""Data resource, comprehensive collection""",ASGCT landscape reports,ASGCT Landscape Reports,19,N,N,
26264559,leBIBIQBPP: a set of databases and a webtool for automatic phylogenetic analysis of prokaryotic sequences.,False,N,high,"""Set of databases for phylogenetic data""",leBIBIQBPP,Phylogenetic Analysis Databases,19,N,N,
24519495,The Brussels Mood Inductive Audio Stories (MIAS) database.,False,N,high,"""Database of audio stories for research""",MIAS,Brussels Mood Inductive Audio Stories Database,19,N,N,
23900247,mentha: a resource for browsing integrated protein-interaction networks.,False,N,high,"""Resource for browsing interaction data""",mentha,Protein Interaction Networks Resource,19,N,N,
23784980,LearnLab's DataShop: a data repository and analytics tool set for cognitive science.,False,N,high,"""Data repository keyword""",DataShop,LearnLab DataShop,19,N,N,
32733138,Frozen Zoo: a collection of permafrost samples containing viable protists and their viruses.,False,N,high,"""Collection of samples, data resource""",Frozen Zoo,Permafrost Sample Collection,19,N,N,
32572234,The GlyCosmos Portal: a unified and comprehensive web resource for the glycosciences.,False,N,high,"""Portal as comprehensive web resource housing data""",GlyCosmos,GlyCosmos Portal,19,N,N,
29134013,"""Southern Ocean Echinoids database - An updated version of Antarctic, Sub-Antarctic and cold temperate echinoid database.""",False,N,high,"""Database keyword, updated version""",Southern Ocean Echinoids database,Southern Ocean Echinoids Database,19,N,N,
27197945,"""The Flint Animal Cancer Center (FACC) Canine Tumour Cell Line Panel: a resource for veterinary drug discovery, comparative oncology and translational medicine.""",False,N,high,"""Resource panel of cell lines""",FACC Canine Tumour Cell Line Panel,Flint Animal Cancer Center Canine Tumour Cell Line Panel,19,N,N,
21749716,iAB-RBC-283: A proteomically derived knowledge-base of erythrocyte metabolism that can be used to simulate its physiological and patho-physiological states.,False,N,high,"""Knowledge-base keyword""",iAB-RBC-283,Erythrocyte Metabolism Knowledge-Base,19,N,N,
30368842,Quantal Risk Assessment Database: A Database for Exploring Patterns in Quantal Dose-Response Data in Risk Assessment and its Application to Develop Priors for Bayesian Dose-Response Analysis.,False,N,high,"""Database keyword repeated, for dose-response data""",Quantal Risk Assessment Database,Quantal Risk Assessment Database,19,N,N,
30416602,"""An illustrated catalogue of Rudolf Sturany's type specimens in the Naturhistorisches Museum Wien, Austria (NHMW): deep-sea Eastern Mediterranean molluscs.""",False,N,high,"""Catalogue of specimens, data collection""",Rudolf Sturany Type Specimens Catalogue,Rudolf Sturany Type Specimens Catalogue,19,N,N,
34140656,Resource profile and user guide of the Polygenic Index Repository.,False,N,high,"""Repository keyword for polygenic data""",Polygenic Index Repository,Polygenic Index Repository,19,N,N,
31743893,"""The International Atomic Energy Agency International Doubly Labelled Water Database: Aims, Scope and Procedures.""",False,N,high,"""Database in title with aims and scope description""",International Doubly Labelled Water Database,International Doubly Labelled Water Database,19,N,N,
34248680,The SPARC DRC: Building a Resource for the Autonomic Nervous System Community.,False,N,high,"""Building a resource, data resource center""",SPARC DRC,SPARC Data Resource Center,19,N,N,
24966527,Diaretinopathy database -A Gene database for diabetic retinopathy.,False,N,high,"""Database keyword repeated, gene database""",Diaretinopathy database,Diabetic Retinopathy Gene Database,19,N,N,
29206222,"""Corrigendum: The Coral Trait Database, a curated database of trait information for coral species from the global oceans.""",False,N,high,"""Corrigendum to database paper, curated database""",Coral Trait Database,Coral Trait Database,19,N,N,
24074636,The National Institutes of Health Neurobiobank: a federated national network of human brain and tissue repositories.,False,N,high,"""Network of repositories, biobank resource""",NIH Neurobiobank,National Institutes of Health Neurobiobank,19,N,N,
23978324,A platform for discovery: The University of Pennsylvania Integrated Neurodegenerative Disease Biobank.,False,N,high,"""Biobank platform, tissue/sample repository""",University of Pennsylvania Integrated Neurodegenerative Disease Biobank,University of Pennsylvania Integrated Neurodegenerative Disease Biobank,19,N,N,
36578315,Spectral trends in GC-EI-MS data obtained from the SWGDRUG mass spectral library and literature: A resource for the identification of unknown compounds.,False,N,medium,"""Resource based on library data for identification""",SWGDRUG Mass Spectral Resource,SWGDRUG Mass Spectral Library Resource,19,N,N,
33749162,Barcode UK: A complete DNA barcoding resource for the flowering plants and conifers of the United Kingdom.,False,N,high,"""Resource keyword for DNA barcoding data""",Barcode UK,UK DNA Barcoding Resource,19,N,N,
32954379,Multiple Sclerosis Atlas: A Molecular Map of Brain Lesion Stages in Progressive Multiple Sclerosis.,False,N,high,"""Atlas keyword for molecular map data""",Multiple Sclerosis Atlas,Multiple Sclerosis Molecular Atlas,19,N,N,
21082442,Phosphoproteome resource for systems biology research.,False,N,high,"""Resource for phosphoproteome data""",Phosphoproteome resource,Phosphoproteome Resource,19,N,N,
36475086,The NMR Spectral Measurement Database: A System for Organizing and Accessing NMR Spectra of Therapeutic Proteins.,False,N,high,"""Database keyword for NMR spectra""",NMR Spectral Measurement Database,NMR Spectral Measurement Database,19,N,N,
32111150,The Thyrotropin Receptor Mutation Database Update.,False,N,high,"""Database update paper""",Thyrotropin Receptor Mutation Database,Thyrotropin Receptor Mutation Database,19,N,N,
35516285,cheML.io: an online database of ML-generated molecules.,False,N,high,"""Database keyword for molecules""",cheML.io,Machine Learning Generated Molecules Database,19,N,N,
30832757,The Global Catalogue of Microorganisms (GCM) 10K type strain sequencing project: providing services to taxonomists for standard genome sequencing and annotation.,False,N,high,"""Catalogue resource for microorganism data""",GCM,Global Catalogue of Microorganisms,19,N,N,
22641476,Construction of an insertion marker collection of Sz. japonicus (IMACS) for genetic mapping and a fosmid library covering its genome.,False,N,high,"""Collection resource for genetic mapping""",IMACS,Insertion Marker Collection of Sz. japonicus,19,N,N,
34001121,Pragmatic MDR: a metadata repository with bottom-up standardization of medical metadata through reuse.,False,N,high,"""Repository keyword for metadata""",Pragmatic MDR,Pragmatic Metadata Repository,19,N,N,
24448676,An evidence-based knowledgebase of pulmonary arterial hypertension to identify genes and pathways relevant to pathogenesis.,False,N,high,"""Knowledgebase keyword for disease data""",Pulmonary arterial hypertension knowledgebase,Pulmonary Arterial Hypertension Knowledgebase,19,N,N,
22870860,Database of DNA polymerases.,False,N,high,"""Database keyword""",DNA polymerases database,DNA Polymerases Database,19,N,N,
32859911,Ion mobility collision cross-section atlas for known and unknown metabolite annotation in untargeted metabolomics.,False,N,high,"""Atlas keyword for metabolite data""",Ion mobility collision cross-section atlas,Ion Mobility Metabolite Atlas,19,N,N,
"""21996254"," 27139435, 27624619, 29705949, 30191398"",A comprehensive curated resource for follicle stimulating hormone signaling.",True,N,high,"""Curated resource for signaling data""",NetPath FSH,Follicle Stimulating Hormone Signaling Resource,19,N,N,
28616931,Database for Rapid Dereplication of Known Natural Products Using Data from MS and Fast NMR Experiments.,False,N,high,"""Database for natural products dereplication""",Natural products dereplication database,Natural Products Dereplication Database,19,N,N,
25169797,The medical schools outcomes database project: Australian medical student characteristics.,False,N,high,"""Medical education database project""",Medical schools outcomes database,Medical Schools Outcomes Database,19,N,N,
34762696,A resource for improved predictions of Trypanosoma and Leishmania protein three-dimensional structure.,False,N,high,"""Resource for structure predictions""",Trypanosoma and Leishmania structure resource,Trypanosoma and Leishmania Protein Structure Resource,19,N,N,
33227425,A collaborative resource platform for non-human primate neuroimaging.,False,N,high,"""Resource platform for neuroimaging data""",NHP neuroimaging platform,Non-Human Primate Neuroimaging Platform,19,N,N,
31882773,Database of adverse events associated with drugs and drug combinations.,False,N,high,"""Database of adverse events""",Adverse events database,Drug Adverse Events Database,19,N,N,
33773387,An annotation database for chemicals of emerging concern in exposome research.,False,N,high,"""Annotation database for chemicals""",Chemicals of emerging concern database,Exposome Chemicals Annotation Database,19,N,N,
30563849,A Curated Resource for Phosphosite-specific Signature Analysis.,False,N,high,"""Curated resource for phosphosite analysis""",Phosphosite signature resource,Phosphosite-Specific Signature Resource,19,N,N,
32733141,Fungal literature records database of the Northern West Siberia (Russia).,False,N,high,"""Literature records database""",Northern West Siberia fungal database,Northern West Siberia Fungal Literature Database,19,N,N,
26727486,Generating a geospatial database of U.S. regional feedstock production for use in evaluating the environmental footprint of biofuels.,False,N,high,"""Geospatial database for feedstock""",U.S. regional feedstock database,U.S. Regional Feedstock Production Database,19,N,N,
31913312,"""A global database for metacommunity ecology, integrating species, traits, environment and space.""",False,N,high,"""Global database for metacommunity ecology""",Metacommunity ecology database,Global Metacommunity Ecology Database,19,N,N,
23984222,The age-phenome database.,False,N,high,"""Database of age-phenome data""",Age-phenome database,Age-Phenome Database,19,N,N,
27412509,A New Cytogenetic Biodosimetry Image Repository for the Dicentric Assay.,False,N,high,"""Image repository for biodosimetry""",Cytogenetic Biodosimetry Image Repository,Cytogenetic Biodosimetry Image Repository,19,N,N,
