pmid,source,ling_score,setfit_confidence
36124670,linguistic_only,4.5,
37435391,setfit_only,,0.64412814
39335935,setfit_only,,0.6076295
37402625,linguistic_only,3.5,
35584003,setfit_only,,0.71855426
37828615,setfit_only,,0.71247274
35584008,linguistic_only,3.0,
40253448,linguistic_only,3.0,
39794695,setfit_only,,0.7073609
35862536,setfit_only,,0.6280758
35338253,setfit_only,,0.7037229
39630862,linguistic_only,4.5,
38352916,linguistic_only,4.0,
37468182,linguistic_only,4.5,
37058588,setfit_only,,0.71626145
39319582,linguistic_only,4.0,
36239391,linguistic_only,3.0,
37812255,linguistic_only,4.0,
40597534,setfit_only,,0.67684376
36960290,linguistic_only,3.5,
38942755,setfit_only,,0.69093615
35469349,linguistic_only,3.0,
38123557,linguistic_only,3.5,
40728615,linguistic_only,5.0,
35584038,setfit_only,,0.7110011
40728616,setfit_only,,0.72576034
40728618,setfit_only,,0.7202451
40728619,linguistic_only,3.5,
38762540,setfit_only,,0.65983313
40728623,setfit_only,,0.7087116
40728624,linguistic_only,5.0,
39319601,linguistic_only,5.0,
39516209,setfit_only,,0.7152342
38123570,setfit_only,,0.7124139
39352375,setfit_only,,0.6843882
38844475,linguistic_only,4.5,
35928124,linguistic_only,3.0,
38123582,setfit_only,,0.7029007
39843903,setfit_only,,0.7060603
38123584,setfit_only,,0.67651314
40319045,linguistic_only,3.0,
36026437,setfit_only,,0.7003917
40319046,setfit_only,,0.6449128
38123598,setfit_only,,0.6834751
37369937,setfit_only,,0.6717945
38860884,linguistic_only,3.0,
36599892,setfit_only,,0.70022
39073878,linguistic_only,4.0,
40433754,linguistic_only,3.0,
37402718,linguistic_only,3.0,
39073886,linguistic_only,3.5,
40433759,linguistic_only,3.0,
37353567,setfit_only,,0.71228385
38074466,linguistic_only,3.5,
37206112,setfit_only,,0.7172522
38615135,setfit_only,,0.71142524
39712867,setfit_only,,0.6970709
38336614,linguistic_only,3.5,
36124777,setfit_only,,0.6221336
37402732,setfit_only,,0.67698765
36092012,setfit_only,,0.6764707
37419118,setfit_only,,0.6288686
36124785,linguistic_only,4.5,
35731570,linguistic_only,3.0,
36124789,setfit_only,,0.70476276
35174520,linguistic_only,4.5,
38238330,linguistic_only,3.0,
35502202,setfit_only,,0.65157247
40319100,setfit_only,,0.7218737
36124798,linguistic_only,5.0,
37566590,setfit_only,,0.6659449
36124800,linguistic_only,4.5,
37337218,setfit_only,,0.70657563
36124803,setfit_only,,0.7198918
37337236,linguistic_only,4.5,
37468308,setfit_only,,0.71295047
40335514,setfit_only,,0.7145771
39729312,setfit_only,,0.7156101
35633312,setfit_only,,0.67715585
38238370,setfit_only,,0.7180929
37828771,setfit_only,,0.705907
40335529,setfit_only,,0.7118483
40335531,setfit_only,,0.65512186
35764397,setfit_only,,0.674481
37566638,setfit_only,,0.7069848
39450797,setfit_only,,0.6327498
35354797,setfit_only,,0.6199935
38926513,linguistic_only,4.5,
34977976,linguistic_only,4.0,
36436153,linguistic_only,3.0,
40319160,setfit_only,,0.6637169
39631034,setfit_only,,0.69659483
40548541,setfit_only,,0.7047434
40417475,linguistic_only,3.0,
39762115,setfit_only,,0.63039845
38238407,linguistic_only,3.0,
35354824,setfit_only,,0.70270425
35354825,setfit_only,,0.71898293
35354826,linguistic_only,4.5,
38058186,linguistic_only,4.0,
40417484,setfit_only,,0.69090056
40335559,setfit_only,,0.6445192
40188111,setfit_only,,0.60058373
38385872,linguistic_only,3.0,
40417494,setfit_only,,0.6570069
36747479,linguistic_only,4.0,
38385879,linguistic_only,4.0,
35453146,linguistic_only,4.0,
40417499,linguistic_only,3.5,
37435612,linguistic_only,4.0,
35354842,setfit_only,,0.6510699
40335579,setfit_only,,0.6514687
36223196,setfit_only,,0.7252923
37124321,linguistic_only,4.0,
40188135,setfit_only,,0.67259383
37550316,linguistic_only,3.5,
38238448,setfit_only,,0.6667375
34879732,linguistic_only,5.0,
37452020,setfit_only,,0.7264604
37550324,setfit_only,,0.70824766
39237879,linguistic_only,5.0,
40564982,setfit_only,,0.6276857
37665017,linguistic_only,5.0,
38041858,linguistic_only,3.0,
40253701,linguistic_only,4.5,
38729991,setfit_only,,0.6910366
40089864,setfit_only,,0.63207453
35289353,linguistic_only,3.5,
38729994,setfit_only,,0.7097237
37681418,setfit_only,,0.6979108
40417549,setfit_only,,0.6034245
39368975,setfit_only,,0.60948646
39713040,setfit_only,,0.6244621
39155985,linguistic_only,4.0,
38451475,setfit_only,,0.62008554
39368979,setfit_only,,0.6017966
40155413,setfit_only,,0.7036125
39729429,setfit_only,,0.6108271
36894999,linguistic_only,5.0,
36124958,linguistic_only,4.0,
38795552,linguistic_only,3.0,
37042467,linguistic_only,4.0,
39123237,setfit_only,,0.69630826
39057701,setfit_only,,0.67109925
37468455,linguistic_only,3.0,
38730023,setfit_only,,0.69369626
38680873,linguistic_only,4.5,
39205165,linguistic_only,4.0,
37222701,setfit_only,,0.6510157
36960558,setfit_only,,0.68268377
36895025,linguistic_only,3.5,
40155442,setfit_only,,0.6277837
40450355,setfit_only,,0.7237504
37648696,setfit_only,,0.665102
40188222,setfit_only,,0.70620173
38664511,setfit_only,,0.6689783
37730627,setfit_only,,0.7102162
39418180,linguistic_only,5.0,
35567946,linguistic_only,5.0,
39041358,setfit_only,,0.64240223
35387734,linguistic_only,3.0,
41171287,linguistic_only,4.0,
41171289,linguistic_only,4.0,
38336857,setfit_only,,0.7163292
39074139,linguistic_only,4.5,
37222748,linguistic_only,3.0,
36206939,setfit_only,,0.6784731
38975839,linguistic_only,3.5,
36862304,linguistic_only,3.5,
35715423,setfit_only,,0.70569265
38844775,setfit_only,,0.6882744
37599593,linguistic_only,4.5,
39483755,linguistic_only,3.0,
39205227,setfit_only,,0.6996071
38271343,setfit_only,,0.6629231
37845361,linguistic_only,3.5,
36321651,linguistic_only,5.0,
38238583,setfit_only,,0.7191692
36321659,linguistic_only,4.5,
36796796,linguistic_only,3.5,
38762876,linguistic_only,3.0,
36321662,linguistic_only,3.5,
36321663,linguistic_only,3.0,
39958908,setfit_only,,0.67916936
35731837,setfit_only,,0.6574174
36075903,setfit_only,,0.7167002
36944259,setfit_only,,0.7238826
40057225,linguistic_only,3.0,
39418250,linguistic_only,3.0,
40548747,linguistic_only,4.0,
36927888,setfit_only,,0.61954516
39647635,setfit_only,,0.72492516
36518292,linguistic_only,3.0,
36469142,setfit_only,,0.71928585
35617175,linguistic_only,5.0,
39762327,linguistic_only,3.0,
35879321,linguistic_only,3.5,
37583258,setfit_only,,0.68413
37829020,linguistic_only,3.5,
37075357,setfit_only,,0.6994109
37468574,setfit_only,,0.6995504
35764639,linguistic_only,3.5,
39500192,linguistic_only,3.0,
40171940,linguistic_only,3.5,
34322854,linguistic_only,3.0,
37812646,linguistic_only,3.0,
38074791,setfit_only,,0.6109342
40073641,linguistic_only,3.0,
35764652,setfit_only,,0.7188764
40466864,setfit_only,,0.6477227
40106419,linguistic_only,4.5,
38549946,linguistic_only,5.0,
35895741,setfit_only,,0.7060135
38828478,setfit_only,,0.64910525
36108739,linguistic_only,3.5,
35273156,linguistic_only,3.0,
35436998,linguistic_only,4.0,
38844871,linguistic_only,3.0,
38730184,setfit_only,,0.72490907
40483273,setfit_only,,0.71857226
35879368,setfit_only,,0.65445745
40155596,linguistic_only,4.0,
40057293,setfit_only,,0.7068573
40630734,setfit_only,,0.70090884
40384975,linguistic_only,4.0,
40483279,setfit_only,,0.70717484
38697424,setfit_only,,0.6104111
38336980,setfit_only,,0.6624113
38042076,linguistic_only,3.0,
39909853,linguistic_only,4.0,
38238687,linguistic_only,3.5,
38025697,linguistic_only,4.0,
36764131,setfit_only,,0.6557667
38189540,linguistic_only,4.0,
36567525,linguistic_only,3.0,
38582756,setfit_only,,0.7090191
37173739,linguistic_only,3.5,
37386732,linguistic_only,5.5,
35322350,linguistic_only,3.0,
37173746,setfit_only,,0.7215988
40204792,setfit_only,,0.705091
40106489,linguistic_only,3.0,
36862460,linguistic_only,3.5,
38337024,linguistic_only,5.0,
40466944,linguistic_only,3.0,
38926852,linguistic_only,4.0,
35863045,linguistic_only,4.0,
38091269,linguistic_only,3.0,
38713861,linguistic_only,5.0,
38713862,setfit_only,,0.7187435
36436489,linguistic_only,3.5,
38730252,setfit_only,,0.67582273
38468111,linguistic_only,3.5,
35289616,linguistic_only,3.5,
35994130,linguistic_only,4.5,
36092435,linguistic_only,3.0,
37943830,linguistic_only,4.0,
39827990,linguistic_only,4.0,
37714454,setfit_only,,0.6936936
39385626,linguistic_only,4.0,
37042720,linguistic_only,5.5,
40057378,setfit_only,,0.70480114
37173796,linguistic_only,3.0,
38337062,linguistic_only,4.0,
35617323,linguistic_only,4.0,
39582251,setfit_only,,0.66511214
35732014,setfit_only,,0.7276873
36141618,setfit_only,,0.60846764
38091315,setfit_only,,0.6963263
36305460,linguistic_only,4.0,
40122935,linguistic_only,3.0,
38812215,setfit_only,,0.69849074
37468728,setfit_only,,0.6919065
39402042,setfit_only,,0.694335
38238779,setfit_only,,0.71854824
38206015,setfit_only,,0.6084477
35306049,linguistic_only,4.5,
36321857,linguistic_only,3.5,
36420165,linguistic_only,4.0,
39254597,linguistic_only,4.0,
36420167,linguistic_only,3.0,
36420168,linguistic_only,3.5,
35207753,linguistic_only,3.5,
39565895,setfit_only,,0.700053
37681739,linguistic_only,5.5,
39778891,setfit_only,,0.6720453
40188496,setfit_only,,0.6895841
40188497,linguistic_only,3.0,
38222417,setfit_only,,0.60453284
37026389,linguistic_only,4.0,
39565917,linguistic_only,4.0,
36321886,linguistic_only,4.0,
35977827,linguistic_only,3.5,
36928108,linguistic_only,3.0,
36059758,setfit_only,,0.65555966
35977841,linguistic_only,3.0,
36469362,linguistic_only,3.5,
38632050,linguistic_only,3.5,
38664818,setfit_only,,0.6961506
38845042,setfit_only,,0.686481
36518520,linguistic_only,3.5,
37730936,setfit_only,,0.7211327
38845051,linguistic_only,4.0,
35142269,setfit_only,,0.69663864
39631489,setfit_only,,0.64855874
38173318,linguistic_only,3.5,
40352392,setfit_only,,0.71490544
36043401,linguistic_only,4.0,
36043400,setfit_only,,0.686262
37878411,linguistic_only,3.0,
35388048,setfit_only,,0.7006782
39533201,linguistic_only,4.0,
36878992,setfit_only,,0.6566639
38632086,linguistic_only,4.0,
38156953,linguistic_only,5.0,
35306140,linguistic_only,4.5,
35650204,linguistic_only,4.0,
35650205,setfit_only,,0.7192383
34585247,linguistic_only,3.5,
37468830,setfit_only,,0.6932942
38189730,setfit_only,,0.6236011
37550757,linguistic_only,3.0,
37550758,linguistic_only,3.0,
36715173,setfit_only,,0.6972603
36633255,setfit_only,,0.6577112
38582952,setfit_only,,0.7006527
36879020,setfit_only,,0.6600286
35879601,setfit_only,,0.64616615
36043442,linguistic_only,4.5,
36272818,setfit_only,,0.67864233
40057523,setfit_only,,0.6573845
36321973,setfit_only,,0.68765146
40057526,setfit_only,,0.68747
40057525,setfit_only,,0.6613097
40057531,setfit_only,,0.63817066
39910077,setfit_only,,0.686715
36764355,linguistic_only,4.0,
36502211,setfit_only,,0.66071445
35994309,linguistic_only,4.5,
39172803,setfit_only,,0.63039434
39074503,linguistic_only,3.0,
36305606,setfit_only,,0.719424
36207310,setfit_only,,0.6566748
39271119,linguistic_only,3.0,
40270544,setfit_only,,0.6344585
38501073,setfit_only,,0.65276086
36289234,setfit_only,,0.6519836
35896020,linguistic_only,4.0,
40057556,setfit_only,,0.7250757
35650262,linguistic_only,3.0,
37747415,setfit_only,,0.6975775
39254744,setfit_only,,0.63454705
40483547,linguistic_only,3.0,
35977947,setfit_only,,0.60969466
38550240,setfit_only,,0.70050126
38828769,setfit_only,,0.7104001
39402214,linguistic_only,3.0,
35289834,linguistic_only,4.0,
37337836,setfit_only,,0.6908515
36207341,linguistic_only,3.0,
39221997,linguistic_only,4.0,
37944046,setfit_only,,0.7266818
38025966,setfit_only,,0.71838737
37845745,linguistic_only,4.0,
37976817,setfit_only,,0.68098146
39664372,setfit_only,,0.63303256
35879669,setfit_only,,0.7161965
35470070,linguistic_only,4.0,
38091511,linguistic_only,3.5,
35617526,setfit_only,,0.7222248
39320317,setfit_only,,0.7191188
36289281,setfit_only,,0.7224759
35945222,linguistic_only,3.0,
35961607,linguistic_only,3.5,
35388171,linguistic_only,5.5,
35289871,linguistic_only,4.0,
36944655,linguistic_only,4.5,
40860433,setfit_only,,0.70328873
36059922,linguistic_only,3.0,
40516374,linguistic_only,3.0,
37501720,setfit_only,,0.6908252
36862752,setfit_only,,0.70880324
39910176,setfit_only,,0.6662377
35715874,setfit_only,,0.7268254
36944675,linguistic_only,3.5,
36289312,setfit_only,,0.6314757
37387049,setfit_only,,0.6658544
40368940,setfit_only,,0.68157107
39402285,setfit_only,,0.70432395
39222063,linguistic_only,4.0,
36240175,setfit_only,,0.67943203
39762738,setfit_only,,0.71616083
38157107,linguistic_only,4.0,
40368949,setfit_only,,0.6718809
40221496,setfit_only,,0.7075443
40057659,linguistic_only,3.0,
39058243,linguistic_only,3.5,
35044164,linguistic_only,3.5,
38206277,linguistic_only,4.5,
36715334,setfit_only,,0.6684669
36993866,linguistic_only,4.0,
38271818,linguistic_only,3.0,
35650381,setfit_only,,0.68417424
36469581,setfit_only,,0.68155235
35830607,setfit_only,,0.70688486
36240205,setfit_only,,0.6726368
35650384,setfit_only,,0.6600175
35437394,linguistic_only,3.0,
35306322,setfit_only,,0.6405598
35437393,setfit_only,,0.6337374
36272983,setfit_only,,0.7273217
36797273,setfit_only,,0.7156392
36879195,setfit_only,,0.6761011
36207453,linguistic_only,3.5,
36698975,linguistic_only,4.0,
36502369,setfit_only,,0.70495284
39467874,linguistic_only,3.0,
35748708,linguistic_only,5.0,
38632293,setfit_only,,0.64210737
35748710,linguistic_only,4.0,
38206320,linguistic_only,3.5,
39746417,linguistic_only,3.5,
40270708,setfit_only,,0.6784194
37010293,setfit_only,,0.69951093
39041910,linguistic_only,3.0,
39172982,setfit_only,,0.6852975
39041911,setfit_only,,0.7220744
37387129,linguistic_only,4.0,
39041914,linguistic_only,3.5,
39041912,setfit_only,,0.71025574
39041913,setfit_only,,0.71535385
37387130,setfit_only,,0.716069
37600121,setfit_only,,0.7089133
38419327,linguistic_only,3.0,
39041915,setfit_only,,0.7067756
39041916,setfit_only,,0.713536
37387134,setfit_only,,0.71720827
37387139,linguistic_only,3.5,
36879236,linguistic_only,3.5,
38632323,setfit_only,,0.623098
37387142,linguistic_only,4.0,
38763400,setfit_only,,0.67060393
34978699,setfit_only,,0.6261356
37387152,linguistic_only,4.5,
37223317,linguistic_only,5.0,
36715415,setfit_only,,0.6635836
36305818,linguistic_only,5.0,
40369051,setfit_only,,0.6304604
36305822,linguistic_only,4.5,
36764575,setfit_only,,0.7020196
36305824,linguistic_only,4.5,
36305825,setfit_only,,0.7040694
35437474,linguistic_only,3.0,
37387170,linguistic_only,5.0,
36305828,linguistic_only,3.5,
37567397,setfit_only,,0.7005394
37616549,setfit_only,,0.6854578
37665701,setfit_only,,0.64954257
36535208,setfit_only,,0.6590345
40221608,setfit_only,,0.6577424
36305834,linguistic_only,5.0,
36993970,linguistic_only,5.5,
37665714,setfit_only,,0.7076541
39517109,linguistic_only,3.5,
39156665,setfit_only,,0.6972834
39041983,linguistic_only,4.0,
38665156,setfit_only,,0.7088974
39189447,linguistic_only,4.5,
36912077,linguistic_only,3.0,
36305870,linguistic_only,4.5,
37305293,setfit_only,,0.68868214
35388368,linguistic_only,3.5,
36617168,linguistic_only,3.0,
36371407,setfit_only,,0.69564384
40221653,setfit_only,,0.6319005
37649366,linguistic_only,4.0,
37649370,setfit_only,,0.71568525
36207580,setfit_only,,0.70245504
36797409,linguistic_only,3.5,
36813797,setfit_only,,0.71814936
34978789,setfit_only,,0.61011624
37190648,setfit_only,,0.6745054
40025083,setfit_only,,0.65978354
34978816,linguistic_only,3.5,
39648257,linguistic_only,3.0,
37878789,linguistic_only,3.5,
35208198,setfit_only,,0.712268
37796873,setfit_only,,0.7249187
36256779,setfit_only,,0.6669931
38894604,linguistic_only,5.0,
36224012,setfit_only,,0.6416294
36928528,linguistic_only,3.0,
40451094,setfit_only,,0.720012
37846039,linguistic_only,4.5,
37878810,linguistic_only,4.0,
39386138,linguistic_only,4.5,
37846051,linguistic_only,4.5,
34634793,linguistic_only,4.5,
34634794,linguistic_only,4.5,
34634795,linguistic_only,4.0,
40500268,setfit_only,,0.71169204
34634797,linguistic_only,5.0,
40500266,setfit_only,,0.6983305
37092397,setfit_only,,0.69804764
34634800,linguistic_only,4.0,
37977136,linguistic_only,3.5,
37960750,setfit_only,,0.68944705
39140398,setfit_only,,0.6791993
36961332,linguistic_only,4.0,
36371503,setfit_only,,0.67713195
34634807,linguistic_only,4.5,
36961337,linguistic_only,3.5,
34634810,linguistic_only,5.0,
36371515,linguistic_only,3.0,
38059067,linguistic_only,3.0,
39468089,setfit_only,,0.6498036
35699774,linguistic_only,4.0,
34634815,linguistic_only,4.5,
39402558,linguistic_only,3.5,
34634820,linguistic_only,3.5,
40500292,setfit_only,,0.6888668
40008775,setfit_only,,0.6425926
39910485,linguistic_only,4.0,
36174933,setfit_only,,0.6928829
37010519,linguistic_only,4.5,
37010520,setfit_only,,0.7238631
37010521,linguistic_only,4.0,
36109405,linguistic_only,3.5,
38206557,setfit_only,,0.6875166
40057950,setfit_only,,0.64690757
36994143,setfit_only,,0.6665799
39500899,setfit_only,,0.6129182
35503204,setfit_only,,0.70787734
39943272,setfit_only,,0.6288197
40238188,linguistic_only,4.0,
38370413,setfit_only,,0.6720139
35552372,linguistic_only,4.5,
36535428,setfit_only,,0.62891805
36846730,setfit_only,,0.66421443
37059722,setfit_only,,0.60382026
39402640,setfit_only,,0.69983953
38747283,linguistic_only,3.5,
38927512,setfit_only,,0.7137048
38976665,setfit_only,,0.68514824
37059737,setfit_only,,0.62922144
40467610,setfit_only,,0.6148369
36912284,linguistic_only,3.5,
39009439,linguistic_only,3.0,
39730336,setfit_only,,0.71900713
35552418,linguistic_only,3.0,
40221859,linguistic_only,3.5,
36207780,linguistic_only,3.0,
38911138,setfit_only,,0.66899794
40549542,setfit_only,,0.70885473
36125864,setfit_only,,0.72234905
35126443,setfit_only,,0.72412425
35962028,linguistic_only,3.0,
39582892,linguistic_only,4.5,
39468204,setfit_only,,0.6522126
36109487,linguistic_only,3.5,
39763119,linguistic_only,3.0,
35732656,setfit_only,,0.7156793
39795895,setfit_only,,0.655999
36846778,linguistic_only,3.0,
38091963,linguistic_only,3.5,
36224186,setfit_only,,0.64203906
37027007,setfit_only,,0.7147011
40467651,setfit_only,,0.72498405
37715141,linguistic_only,3.5,
37993672,linguistic_only,3.5,
35175626,setfit_only,,0.6756699
38862028,linguistic_only,3.5,
38042830,setfit_only,,0.7288999
36748495,setfit_only,,0.6758652
40467663,setfit_only,,0.6268393
39075025,linguistic_only,3.0,
40549586,setfit_only,,0.70862585
36699350,linguistic_only,4.5,
36322519,linguistic_only,4.5,
35454168,linguistic_only,4.0,
39566552,setfit_only,,0.6948074
39058648,setfit_only,,0.6697198
37043424,setfit_only,,0.6733031
38075619,setfit_only,,0.68914187
39664869,setfit_only,,0.71551543
38747369,linguistic_only,3.0,
39107817,linguistic_only,4.0,
40434923,linguistic_only,4.0,
36748524,setfit_only,,0.65849674
40467694,setfit_only,,0.70541626
38550771,setfit_only,,0.7154844
36879606,setfit_only,,0.68001944
36109562,setfit_only,,0.65209484
37715195,linguistic_only,3.5,
37092604,linguistic_only,3.0,
