name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
"CAPITALIZED,DISAMBIGUATED,QC_FIX_HIGH",28195585,gbif,0.0,gbif,0.0,,0.0,1,https://science.mnhn.fr/institution/mnhn/collection/p/item/search/form,"HTTPSConnectionPool(host='science.mnhn.fr', port=443): Max retries exceeded with url: /institution/m",,,http://web.archive.org/web/20240909044813/https://science.mnhn.fr/institution/mnhn/collection/p/item/search/form,2017-02-14,"Direction des collections, Muséum national d'histoire naturelle, CP 39, 57 rue Cuvier, Paris, Cedex 05 75231, France.","Aupic C, Carré B, Flament G, Gaudeul M, Gonçalves C, Haevermans T, Invernón VR, Jabbour F, Jeanson ML, Le Bras G, Lerat E, Lowry PP, Muller S, Offroy B, Pignal M, Pimparé EP, Poncy O, Rouhan G",,,23.0,France,gbif,ok,The French Muséum national d'histoire naturelle vascular plant herbarium collection dataset.
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_MEDIUM",34323935,prokaryotes,0.0,,0.0,prokaryotes,0.0,1,https://toolkit.tuebingen.mpg.de,200,Germany,"(48.5227,9.0522)",,2021-12-01,"Department of Protein Evolution, Max Planck Institute for Developmental Biology, 72076 Tübingen, Germany.","Alva V, Fuchs ACD, Lupas AN",,Max Planck Society,4.0,Germany,prokaryotes,ok,An astonishing wealth of new proteasome homologs.
CAPITALIZED,30228995,ENA,0.0,ena,0.0,publically available | european nucleotide archive,0.0,1,https://meloidogyne.inra.fr/Downloads/Meloidogyne-incognita-V2-2017,200,France,"(48.7591,2.1697)",,2018-05-26,"Division of Nematology, LBS Center, ICAR-Indian Agricultural Research Institute, PUSA Campus, New Delhi 110012, India.","Budhwar R, Dubay B, Ghosh O, Rao U, Shukla RN, Somvanshi VS","BT/IC-2/ISCB/Phase-IV/pigeon pea/01/2015, BT/PR18924/COE/34/48/2017ICAR-IARI","Centre of Excellence &amp; Innovation in Biotechnology (CEIB) Programme, ICAR-Indian Agricultural Research Institute, Indo-Swiss Collaboration in Biotechnology Project on Pigeon Pea, New Delhi",4.0,India,ena,ok,A comprehensive annotation for the root-knot nematode <i>Meloidogyne incognita</i> proteome data.
SMART_CAPITALIZED,28462625,Disorders Of,0.0,,0.0,disorders of,0.0,1,http://rheuma.biobank.eu,200,Germany,"(49.0151,12.1016)",,2017-02-01,"Belgyógyászati Intézet, Hematológiai Tanszék, Debreceni Egyetem, Általános Orvostudományi Kar Debrecen.","Csomor P, Pusztai A, Pál I, Szekanecz Z",,,,,disorders of,ok,[Experience with a rheumatoid arthritis biobank: analysis of biological samples and clinical data of 204 patients].
SMART_CAPITALIZED,33705530,Knapsack,0.0,,0.0,knapsack,0.0,1,http://www.knapsackfamily.com/Biomarker/top.php,200,Japan,"(35.6895,139.6917)",,2021-03-01,"Computational Systems Biology Lab, Graduate School of Science and Technology, Nara Institute of Science and Technology (NAIST), 8916-5, Takayama, Ikoma, Nara 630-0192, Japan.","Altaf-Ul-Amin M, Hossain SF, Huang M, Kanaya S, Morita A, Ono N",20K12043 and 16K07223,"Culture, Ministry of Education, Science, Sports, and Technology of Japan",3.0,"Andorra, Japan",knapsack,ok,Development of a biomarker database toward performing disease classification and finding disease interrelations.
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_MEDIUM",26040196,prokaryotes,0.0,,0.0,prokaryotes,0.0,1,http://mlsa.cnpso.embrapa.br,200,Brazil,"(-23.3103,-51.1628)",,2015-05-26,,"Azevedo H, Hungria M, Lopes F, Silla P",,,7.0,,prokaryotes,ok,A database for the taxonomic and phylogenetic identification of the genus Bradyrhizobium using multilocus sequence analysis.
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_MEDIUM",23192551,genbank,0.0,,0.0,genbank,0.0,1,http://hiv.lanl.gov,"HTTPSConnectionPool(host='hiv.lanl.gov', port=443): Max retries exceeded with url: / (Caused by SSLE",,,http://web.archive.org/web/20160515030405/http://www.hiv.lanl.gov,2013-01-01,"Los Alamos National Laboratory, Theoretical Biology and Biophysics (MS K710), Los Alamos, NM, USA. kuiken@lanl.gov","Abfalterer W, Gaschen B, Korber B, Kuiken C, Lo C, Yoon H",,,7.0,"Andorra, United States",genbank,ok,Viral genome analysis and knowledge management.
CAPITALIZED,28206754,PDB,0.0,pdb,0.0,,0.0,1,http://www.zbh.uni-hamburg.de/platinum_dataset,200,Germany,"(53.5507,9.9930)",,2017-02-16,"University of Hamburg , ZBH - Center for Bioinformatics, Bundesstraße 43, Hamburg 20146, Germany.","Flachsenberg F, Friedrich NO, Kirchmair J, Meyder A, Rarey M, Sommer K, de Bruyn Kops C",,,60.0,Germany,pdb,ok,High-Quality Dataset of Protein-Bound Ligand Conformations and Its Application to Benchmarking Conformer Ensemble Generators.
SMART_CAPITALIZED,26732614,Sequence Read Archive,0.0,,0.0,sequence read archive,0.0,1,http://www.ncbi.nlm.nih.gov/sra/,200,United States,"(38.9807,-77.1003)",,2016-01-06,"College of Life and Environmental Sciences, Hangzhou Normal University, Hangzhou 310036, PR China.","Feng S, Lu J, Meng Y, Shen C, Wang H, Xue J, Yu D",,,39.0,"Andorra, China",sequence read archive,ok,"A transcriptome-wide, organ-specific regulatory map of Dendrobium officinale, an important traditional Chinese orchid herb."
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_MEDIUM",22080509,genbank,0.0,,0.0,genbank,0.0,1,http://webapps2.ucalgary.ca/~groupii/index.html#,403,,,http://web.archive.org/web/20170118041813/http://webapps2.ucalgary.ca/~groupii/index.html,2011-11-10,"Department of Biological Sciences, University of Calgary, Calgary, Alberta T2N 1N4, Canada.","Candales MA, Duong A, Hood KS, Jarding AM, Li T, McNeil BA, Neufeld RA, Sun R, Wu L, Zimmerly S",MOP-93662,Canadian Institutes of Health Research,89.0,Canada,genbank,ok,Database for bacterial group II introns.
SMART_CAPITALIZED,32533862,Ucsc Genome Browser,0.0,,0.0,ucsc genome browser,0.0,1,https://snengs.nichd.nih.gov,200,United States,"(38.9807,-77.1003)",,2020-07-08,"Bioinformatics and Scientific Programming Core, Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, MD, USA.","Alon S, Bozinoski M, Breymaier M, Bustos DM, Chang E, Clokie SJ, Coon SL, Dale R, Esnault C, Fu C, Gothilf Y, Klein DC, Mason CE, Michael Iuvone P, Ochocinska MJ, Tovin A, Wang C, Xu P, Zhu J","2009290, 31401080, HD008836, HD008837, HD008838, HD008950, HD008986, Z01 HD008836, Z01 HD008837, Z01 HD008838, ZIA HD008836, ZIA HD008837, ZIA HD008838","Eunice Kennedy Shriver National Institute of Child Health and Human Development, Intramural NIH HHS, The National Natural Science Foundation of China, United States-Israel Binational Science Foundation",14.0,"Andorra, United States",ucsc genome browser,ok,Resource: A multi-species multi-timepoint transcriptome database and webpage for the pineal gland and retina.
CAPITALIZED,34566452,GBIF,0.0,gbif,0.0,global biodiversity information facility,0.0,1,https://www.gbif.org/,403,,,http://web.archive.org/web/20251125102230/https://www.gbif.org/,2021-09-03,"Universidad de Sucre, Sincelejo, Colombia Universidad de Sucre Sincelejo Colombia.","Brehm G, Murillo-Ramos L, Ríos-Malaver IC, Sihvonen P, Wahlberg N",,,4.0,Colombia,gbif,ok,A database and checklist of geometrid moths (Lepidoptera) from Colombia.
CAPITALIZED,30275736,GBIF,0.0,gbif,0.0,,0.0,1,https://www.gbif.org/dataset/b05dd467-aaf8-4c67-843c-27f049057b78,403,,,http://web.archive.org/web/20250125231355/https://www.gbif.org/dataset/b05dd467-aaf8-4c67-843c-27f049057b78,2018-09-13,"Laboratory of Forestry Research, Faculty of Science, University of Lomé, 01BP 1515 Lomé 1, Togo University of Lomé Lomé Togo.","Adjonou K, Kokou K, Pando F, Quashie MA, Radji R, Sodjinou KE",1257085,National Science Foundation,1.0,Togo,gbif,ok,Togo National Herbarium database.
CAPITALIZED,21854555,LDB,0.0,ldb,0.0,ensembl,0.0,1,http://compldb.angis.org.au,"HTTPConnectionPool(host='compldb.angis.org.au', port=80): Max retries exceeded with url: / (Caused b",,,http://web.archive.org/web/20140722092930/http://compldb.angis.org.au,2011-08-19,Australian Research Council (ARC) Centre of Excellence for Kangaroo Genomics.,"Belov K, Deakin JE, Marshall Graves JA, Nicholas FW, Rens W, Wang C, Zenger KR",,,14.0,,ldb,ok,A first-generation integrated tammar wallaby map and its use in creating a tammar wallaby first-generation virtual genome map.
SMART_CAPITALIZED,25754863,Biomodels,0.0,,0.0,biomodels,0.0,1,https://sems.uni-rostock.de/projects/masymos/,200,Germany,"(54.0887,12.1405)",,2015-03-08,"University of Rostock, Department of Computer Science, Albert-Einstein-Straße 22, D-18059 Rostock, Germany, Department of Systems Biology and Bioinformatics, University of Rostock, Ulmenstrasse 69, 18057 Rostock, Germany and Stellenbosch Institute for Advanced Study (STIAS), Wallenberg Research Centre at Stellenbosch University, Stellenbosch 7600, South Africa ron.henkel@uni-rostock.de.","Henkel R, Waltemath D, Wolkenhauer O",,,22.0,"Andorra, Germany, South Africa",biomodels,ok,"Combining computational models, semantic annotations and simulation experiments in a graph database."
"CAPITALIZED,DISAMBIGUATED,QC_FIX_HIGH",28934507,geo,0.0,geo,0.0,,0.0,1,http://134.245.63.235/ikmb-tools/bloodmiRs,200,Germany,"(54.3213,10.1349)",,2017-09-01,"Institute of Clinical Molecular Biology, Christian-Albrechts-University of Kiel, 24105 Kiel, Germany.","Du ZG, Franke A, Hemmrich-Stanisak G, Hoeppner MP, Hofmann-Apitius M, Hübenthal M, Juzenas S, Keller A, Kupcinskas L, Paulsen M, Rosenstiel P, Senger P, Venkatesh G",,,134.0,Germany,geo,ok,"A comprehensive, cell specific microRNA catalogue of human peripheral blood."
"PIPE_CLEANED,CAPITALIZED",22741533,KEGG,0.0,kegg | pfam,0.0,,0.0,1,http://hdtt.sysbiolab.eu,503,,,http://web.archive.org/web/20250713202622/http://hdtt.sysbiolab.eu/,2012-06-28,"Centro de Biomedicina Molecular e Estrutural, Campus de Gambelas, Universidade do Algarve, Faro, Portugal.","Futschik ME, Hernández-Prieto MA, Kalathur RK",,,35.0,Portugal,kegg | pfam,ok,Huntington's disease and its therapeutic target genes: a global functional profile based on the HD Research Crossroads database.
CAPITALIZED,22384314,CBS,0.0,cbs,0.0,,0.0,1,http://www.SaccharomycesSensuStricto.org,200,United States,"(37.7621,-122.3971)",,2011-06-01,,"Dunham MJ, Eisen MB, Hittinger CT, Johnston M, Payen C, Rine J, Rokas A, Scannell DR, Zill OA","P41 RR011823, R01 GM031105, R01 GM032540, R01 HG002779, R37 GM031105, T32 HG000047","NCRR NIH HHS, NHGRI NIH HHS, NIGMS NIH HHS",256.0,,cbs,ok,The Awesome Power of Yeast Evolutionary Genetics: New Genome Sequences and Strain Resources for the Saccharomyces sensu stricto Genus.
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_MEDIUM",33166149,proteomexchange,0.0,,0.0,proteomexchange,0.0,1,https://massive.ucsd.edu/,200,United States,"(32.7157,-117.1647)",,2020-11-09,"Institute for Systems Biology, Seattle, Washington 98109, United States.","Bandeira N, He L, Hoopmann MR, Kusebauch U, Moritz RL, Omenn GS, Palmblad M, Shteynberg DD, Stoychev SH, Weintraub ST, Xia B","1759980, 1920268, P30 ES017885, P30ES017885, P41 GM103484, P41GM103484, R01 GM087221, R01 LM013115, R01GM087221, R01LM013115, R21 AI133335, R21AI133335, R24 GM127667, R24GM127667, S10 OD026936, S10OD026936, U19 AG023122, U19AG023122, U24 CA210967, U24CA210967","NCI NIH HHS, NIA NIH HHS, NIAID NIH HHS, NIEHS NIH HHS, NIGMS NIH HHS, NIH HHS, NLM NIH HHS, National Cancer Institute, National Institute of Allergy and Infectious Diseases, National Institute of Environmental Health Sciences, National Institute of General Medical Sciences, National Institute on Aging, National Science Foundation, Office of the Director, U.S. National Library of Medicine",5.0,United States,proteomexchange,ok,Insights from the First Phosphopeptide Challenge of the MS Resource Pillar of the HUPO Human Proteome Project.
SMART_CAPITALIZED,29203139,G Protein,0.0,,0.0,g protein,0.0,1,http://www.gpcrdb.org,200,Germany,"(50.1155,8.6842)",,2017-12-05,"Department of Cell and Molecular Biology, Uppsala University, Biomedical Center, Box 596, SE-751 24, Uppsala, Sweden; Drug Discovery and Safety, Leiden/Amsterdam Center for Drug Research, Einsteinweg 55, 2333 CC, Leiden, The Netherlands; Department of Drug Design and Pharmacology, University of Copenhagen, Universitetsparken 2, 2100, Copenhagen, Denmark.","Cooke RM, Gloriam DE, Gutiérrez-de-Terán H, Heitman LH, Jespers W, Kleene L, Müller CE, Schiedel AC, Sotelo E, van Westen GJP",,,48.0,"Andorra, Denmark, Netherlands, Sweden",g protein,ok,Structural Mapping of Adenosine Receptor Mutations: Ligand Binding and Signaling Mechanisms.
CAPITALIZED,26582915,SRA,0.0,sra,0.0,sequence read archive,0.0,1,http://www.smallrnagroup-mainz.de/piRNAclusterDB.html,"HTTPConnectionPool(host='www.smallrnagroup-mainz.de', port=80): Max retries exceeded with url: /piRN",,,http://web.archive.org/web/20221116232818/http://www.smallrnagroup-mainz.de/piRNAclusterDB.html,2015-11-17,"Institute of Anthropology, Johannes Gutenberg University, Mainz 55099, Germany rosenkranz@uni-mainz.de.",Rosenkranz D,,,78.0,Germany,sra,ok,piRNA cluster database: a web resource for piRNA producing loci.
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_MEDIUM",32284610,prokaryotes,0.0,,0.0,prokaryotes,0.0,1,http://meltomeatlas.proteomics.wzw.tum.de:5003/,200,,,,2020-04-13,"Chair of Proteomics and Bioanalytics, Technical University of Munich, Freising, Germany.","Angelov A, Bantscheff M, Becher I, Bian Y, Daly C, Hahne H, Hopf T, Jarzab A, Klingenspor M, Kurzawa N, Kuster B, Leijten N, Lemeer S, Liebl W, Maschberger M, Mergner J, Moerch M, Musiol E, Samaras P, Savitski MM, Spanier B, Stoehr G, Werner T, Wilhelm M, Zecha J",,,185.0,"Andorra, Germany",prokaryotes,ok,Meltome atlas-thermal proteome stability across the tree of life.
SMART_CAPITALIZED,23176546,Kyoto Encyclopedia Of Genes And Genomes,0.0,,0.0,kyoto encyclopedia of genes and genomes,0.0,1,http://scads.jfcr.or.jp/db/cs/,"HTTPConnectionPool(host='scads.jfcr.or.jp', port=80): Max retries exceeded with url: /db/cs/ (Caused",,,http://web.archive.org/web/20220616115940/http://scads.jfcr.or.jp/db/cs/,2013-01-04,"Genome Center, Japanese Foundation for Cancer Research, Tokyo, Japan.","Dan S, Furuno A, Mashima T, Matsuura M, Saito S, Seimiya H, Tomida A, Tsukahara S, Ushijima M, Yamori T",,,8.0,Japan,kyoto encyclopedia of genes and genomes,ok,Development of a gene expression database and related analysis programs for evaluation of anticancer compounds.
SMART_CAPITALIZED,28617955,A Large-scale,0.0,,0.0,a large-scale,0.0,1,http://www.gene2function.de,403,,,http://web.archive.org/web/20240924221748/https://www.gene2function.de/,2017-06-15,"Institut Jean-Pierre Bourgin, UMR 1318, INRA, AgroParisTech, CNRS, Université Paris-Saclay, RD10, Versailles Cedex, 78026, France.","Bouchabké-Coussa O, Cézart L, Giorgi FM, Hansen BO, Ho-Yue-Kuang S, Hofte H, Jamet E, Lapierre C, Le Bris P, Legée F, Mutwil M, Pasha A, Persson S, Proost S, Provart N, Roujol D, Sibout R, Soulhat C, Vaid N",,,70.0,France,a large-scale,ok,Expression atlas and comparative coexpression network analyses reveal important genes involved in the formation of lignified cell wall in Brachypodium distachyon.
"PIPE_CLEANED,SMART_CAPITALIZED",22064864,Arrayexpress,0.0,,0.0,arrayexpress | european nucleotide archive,0.0,1,http://www.ebi.ac.uk/gxa,200,United Kingdom,"(51.8797,-0.4175)",,2011-11-07,"European Bioinformatics Institute, EMBL, Hinxton, UK and Dana-Farber Cancer Institute, Boston, MA, USA.","Adamusiak T, Brazma A, Burdett T, Culhane A, Farne A, Filippov A, Holloway E, Kapushesky M, Klebanov A, Kryvych N, Kurbatova N, Kurnosov P, Malone J, Melnichuk O, Parkinson H, Petryszak R, Pultsin N, Rustici G, Tikhonov A, Travillian RS, Williams E, Zorin A","#BB/G022755/1, BB/E001653/1",Biotechnology and Biological Sciences Research Council,118.0,"Andorra, United Kingdom, United States",arrayexpress | european nucleotide archive,ok,Gene Expression Atlas update--a value-added database of microarray and sequencing-based functional genomics experiments.
"PIPE_CLEANED,SMART_CAPITALIZED",23019491,Pubchem,0.0,,0.0,pubchem | drugbank,0.0,1,http://www.gdb.unibe.ch,200,Switzerland,"(46.9481,7.4474)",,2012-04-25,"Department of Chemistry and Biochemistry, University of Berne , Freiestrasse 3, 3012 Berne, Switzerland. jean-louis.reymond@ioc.unibe.ch","Awale M, Reymond JL",,,141.0,"Andorra, Switzerland",pubchem | drugbank,ok,Exploring chemical space for drug discovery using the chemical universe database.
"CAPITALIZED,QC_FIX_HIGH",29605928,chebi,0.0,chebi,0.0,uniprotkb | rnacentral,0.0,1,http://www.ebi.ac.uk/complexportal,200,United Kingdom,"(51.8797,-0.4175)",,2018-01-01,"European Molecular Biology Laboratories, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, Cambridgeshire, UK. bmeldal@ebi.ac.uk.","Meldal BHM, Orchard S","BB/L024179/1, WT101477MA","Biotechnology and Biological Sciences Research Council, Wellcome Trust",6.0,United Kingdom,chebi,ok,Searching and Extracting Data from the EMBL-EBI Complex Portal.
"CAPITALIZED,QC_FIX_HIGH",24234439,chembl,0.0,chembl,0.0,drugbank | ensembl | pubchem | uniprot,0.0,1,http://www.guidetopharmacology.org,200,United Kingdom,"(55.9521,-3.1965)",,2013-11-14,"The University/BHF Centre for Cardiovascular Science, The Queen's Medical Research Institute, University of Edinburgh, Edinburgh EH16 4TJ, UK, School of Biomedical Sciences, Life Sciences E Floor, University of Nottingham Medical School, Queen's Medical Centre, Nottingham NG7 2UH, UK, Laboratory for Foundations of Computer Science, School of Informatics, 10 Crichton Street, University of Edinburgh, Edinburgh EH8 9AB, UK, Clinical Pharmacology Unit, Level 6, Centre for Clinical Investigation, Box 110, Addenbrooke's Hospital, University of Cambridge, Cambridge CB2 0QQ, UK, School of Life Sciences, University of Glasgow, Glasgow G12 8QQ, UK, Neuroscience Division, Medical Education Institute, Ninewells Hospital and Medical School, University of Dundee, Dundee DD1 9SY, UK and Spedding Research Solutions SARL, 6 Rue Ampere, Le Vésinet 78110, France.","Alexander SP, Benson HE, Buneman OP, Davenport AP, Faccenda E, Harmar AJ, McGrath JC, Pawson AJ, Peters JA, Sharman JL, Southan C, Spedding M, Yu W","099156, 099156/Z/12/Z",Wellcome Trust,786.0,"Andorra, France, United Kingdom",chembl,ok,The IUPHAR/BPS Guide to PHARMACOLOGY: an expert-driven knowledgebase of drug targets and their ligands.
"CAPITALIZED,QC_FIX_HIGH",24792157,string,0.0,string,0.0,uniprotkb,0.0,1,http://www.isb-sib.ch,200,Switzerland,"(46.5160,6.6328)",,2014-05-03,"SIB Swiss Institute of Bioinformatics, CH-1015 Lausanne, Switzerland Heinz.Stockinger@isb-sib.ch.","Altenhoff AM, Appel RD, Arnold K, Bairoch A, Bastian F, Bergmann S, Bougueleret L, Bucher P, Delorenzi M, Lane L, Le Mercier P, Lisacek F, Michielin O, Palagi PM, Rougemont J, Schwede T, Stockinger H, Walther D, Xenarios I, Zavolan M, Zdobnov EM, Zoete V, van Nimwegen E, von Mering C",,,10.0,Switzerland,string,ok,"Fifteen years SIB Swiss Institute of Bioinformatics: life science databases, tools and support."
